ID,Data,Ora,Tipo,Causa,Meteo,Visibilita,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
BG0,2017-12-31,20:20,,,,,5,0,0,0
BG1,2017-12-31,23:55,,,,,3,0,0,0
BG2,2017-12-30,13:20,,,,,4,1,0,0
BG3,2017-12-30,17:40,,,,,4,0,0,0
BG4,2017-12-29,14:15,,,,,2,5,0,0
BG5,2017-12-29,12:30,,,,,3,0,0,0
BG6,2017-12-29,07:15,,,,,3,0,0,0
BG7,2017-12-29,12:25,,,,,1,0,0,0
BG8,2017-12-28,19:05,,,,,1,0,0,0
BG9,2017-12-28,20:00,,,,,0,1,0,0
BG10,2017-12-28,16:30,,,,,2,0,0,0
BG11,2017-12-28,15:10,,,,,2,1,0,0
BG12,2017-12-28,13:50,,,,,4,0,0,0
BG13,2017-12-28,22:00,,,,,1,0,0,0
BG14,2017-12-28,13:15,,,,,3,0,0,0
BG15,2017-12-27,16:15,,,,,2,1,0,0
BG16,2017-12-27,19:05,,,,,5,1,0,0
BG17,2017-12-27,09:40,,,,,1,0,0,0
BG18,2017-12-27,06:50,,,,,2,1,0,0
BG19,2017-12-27,18:00,,,,,1,0,0,0
BG20,2017-12-27,21:20,,,,,3,0,0,0
BG21,2017-12-27,07:40,,,,,1,0,0,0
BG22,2017-12-27,07:50,,,,,1,0,0,0
BG23,2017-12-27,17:40,,,,,1,1,0,0
BG24,2017-12-26,10:50,,,,,2,1,0,0
BG25,2017-12-25,12:50,,,,,1,0,0,0
BG26,2017-12-24,23:00,,,,,0,0,0,0
BG27,2017-12-24,00:10,,,,,1,0,0,0
BG28,2017-12-24,16:20,,,,,0,1,0,0
BG29,2017-12-24,13:45,,,,,3,0,0,0
BG30,2017-12-23,07:40,,,,,2,1,0,0
BG31,2017-12-23,20:35,,,,,2,0,0,0
BG32,2017-12-23,13:15,,,,,1,0,0,0
BG33,2017-12-23,15:30,,,,,1,1,0,0
BG34,2017-12-23,14:35,,,,,2,2,0,0
BG35,2017-12-23,16:00,,,,,1,2,0,0
BG36,2017-12-23,08:45,,,,,1,1,0,0
BG37,2017-12-23,17:30,,,,,1,1,0,0
BG38,2017-12-23,18:00,,,,,2,1,0,0
BG39,2017-12-23,13:25,,,,,1,0,0,0
BG40,2017-12-23,17:00,,,,,4,0,0,0
BG41,2017-12-22,16:45,,,,,2,2,0,0
BG42,2017-12-22,16:00,,,,,4,0,0,0
BG43,2017-12-22,14:05,,,,,3,1,0,0
BG44,2017-12-22,12:00,,,,,2,0,0,0
BG45,2017-12-22,12:40,,,,,3,1,0,0
BG46,2017-12-22,22:00,,,,,2,0,0,0
BG47,2017-12-21,21:45,,,,,4,3,0,0
BG48,2017-12-21,13:30,,,,,2,0,0,0
BG49,2017-12-21,13:30,,,,,3,0,0,0
BG50,2017-12-21,17:30,,,,,3,1,0,0
BG51,2017-12-21,11:35,,,,,2,0,0,0
BG52,2017-12-21,21:30,,,,,2,1,0,0
BG53,2017-12-21,15:35,,,,,3,0,0,0
BG54,2017-12-21,13:15,,,,,2,0,0,0
BG55,2017-12-21,15:35,,,,,1,0,0,0
BG56,2017-12-20,18:50,,,,,1,1,0,0
BG57,2017-12-20,14:55,,,,,4,0,0,0
BG58,2017-12-20,21:00,,,,,3,1,0,0
BG59,2017-12-20,10:00,,,,,0,1,0,0
BG60,2017-12-20,12:45,,,,,2,1,0,0
BG61,2017-12-20,09:10,,,,,0,2,0,0
BG62,2017-12-20,15:40,,,,,0,1,0,0
BG63,2017-12-19,13:30,,,,,3,0,0,0
BG64,2017-12-19,14:15,,,,,2,2,0,0
BG65,2017-12-19,16:20,,,,,2,0,0,0
BG66,2017-12-19,17:15,,,,,1,1,0,0
BG67,2017-12-19,20:10,,,,,2,0,0,0
BG68,2017-12-18,14:50,,,,,2,0,0,0
BG69,2017-12-18,11:20,,,,,0,2,0,0
BG70,2017-12-18,17:25,,,,,2,0,0,0
BG71,2017-05-13,17:10,,,,,5,0,0,0
BG72,2017-05-13,19:30,,,,,4,0,0,0
BG73,2017-05-13,08:35,,,,,3,1,0,0
BG74,2017-05-13,09:20,,,,,3,0,0,0
BG75,2017-05-13,11:40,,,,,1,1,0,0
BG76,2017-05-12,07:45,,,,,1,1,0,0
BG77,2017-05-12,16:30,,,,,1,1,0,0
BG78,2017-05-12,13:00,,,,,3,0,0,0
BG79,2017-05-11,15:50,,,,,1,0,0,0
BG80,2017-05-11,12:55,,,,,1,1,0,0
BG81,2017-05-10,10:00,,,,,1,2,0,0
BG82,2017-05-10,13:05,,,,,2,0,0,0
BG83,2017-05-10,08:20,,,,,2,1,0,0
BG84,2017-05-10,10:20,,,,,2,0,0,0
BG85,2017-05-09,12:30,,,,,2,0,0,0
BG86,2017-05-08,22:40,,,,,4,0,0,0
BG87,2017-05-08,07:55,,,,,0,2,0,0
BG88,2017-05-08,08:45,,,,,3,2,0,0
BG89,2017-05-08,14:00,,,,,0,1,0,0
BG90,2017-05-08,15:30,,,,,3,0,0,0
BG91,2017-05-08,08:35,,,,,0,0,0,0
BG92,2017-05-08,16:45,,,,,3,0,0,0
BG93,2017-05-08,10:15,,,,,2,0,0,0
BG94,2017-05-08,09:10,,,,,1,1,0,0
BG95,2016-12-12,18:50,,,,,2,0,0,0
BG96,2016-12-12,09:50,,,,,8,0,0,0
BG97,2016-12-12,18:00,,,,,3,0,0,0
BG98,2016-12-12,08:50,,,,,2,0,0,0
BG99,2016-12-12,12:50,,,,,3,0,0,0
BG100,2016-12-12,12:51,,,,,2,0,0,0
BG101,2016-12-11,20:00,,,,,3,3,0,0
BG102,2016-12-10,00:02,,,,,2,0,0,0
BG103,2016-12-10,11:15,,,,,2,1,0,0
BG104,2016-12-09,11:30,,,,,2,0,0,0
BG105,2016-12-09,17:45,,,,,3,0,0,0
BG106,2016-12-09,17:20,,,,,1,1,0,0
BG107,2016-12-09,23:50,,,,,0,1,0,0
BG108,2016-12-08,10:30,,,,,2,1,0,0
BG109,2016-12-08,14:50,,,,,2,3,0,0
BG110,2016-12-08,15:50,,,,,3,0,0,0
BG111,2016-12-08,17:30,,,,,3,0,0,0
BG112,2016-12-08,11:50,,,,,5,1,0,0
BG113,2016-12-07,09:20,,,,,2,0,0,0
BG114,2016-12-07,10:12,,,,,3,0,0,0
BG115,2016-12-07,11:00,,,,,2,0,0,0
BG116,2016-12-07,19:45,,,,,1,1,0,0
BG117,2016-12-07,19:55,,,,,5,3,0,0
BG118,2016-12-07,18:20,,,,,1,1,0,0
BG119,2016-12-07,19:15,,,,,2,0,0,0
BG120,2016-12-07,08:10,,,,,1,1,0,0
BG121,2016-12-07,14:10,,,,,1,1,0,0
BG122,2016-12-06,12:40,,,,,1,1,0,0
BG123,2016-12-06,13:00,,,,,3,0,0,0
BG124,2016-12-06,10:00,,,,,1,1,0,0
BG125,2016-12-06,14:00,,,,,1,0,0,0
BG126,2016-12-06,08:40,,,,,2,0,0,0
BG127,2016-12-06,13:15,,,,,1,0,0,0
BG128,2016-12-06,09:03,,,,,1,1,0,0
BG129,2016-12-05,10:50,,,,,1,0,0,0
BG130,2016-12-05,12:30,,,,,1,1,0,0
BG131,2016-12-05,16:25,,,,,2,1,0,0
BG132,2016-12-05,17:20,,,,,1,1,0,0
BG133,2016-12-05,13:10,,,,,2,1,0,0
BG134,2016-12-05,14:50,,,,,2,0,0,0
BG135,2016-12-04,09:35,,,,,3,1,0,0
BG136,2016-12-04,19:35,,,,,0,0,0,0
BG137,2016-12-03,08:00,,,,,1,1,0,0
BG138,2016-12-03,09:25,,,,,1,1,0,0
BG139,2016-12-03,13:00,,,,,1,1,0,0
BG140,2016-12-03,13:50,,,,,1,1,0,0
BG141,2016-12-02,19:00,,,,,0,2,0,0
BG142,2016-12-02,14:38,,,,,1,1,0,0
BG143,2016-07-25,17:15,,,,,2,0,0,0
BG144,2016-07-25,23:30,,,,,0,1,0,0
BG145,2016-07-25,08:45,,,,,0,1,0,0
BG146,2016-07-24,16:30,,,,,3,0,0,0
BG147,2016-07-24,18:00,,,,,6,0,0,0
BG148,2016-07-23,18:00,,,,,2,0,0,0
BG149,2016-07-23,16:00,,,,,2,2,0,0
BG150,2016-07-23,11:50,,,,,2,0,0,0
BG151,2016-07-22,11:55,,,,,2,2,0,0
BG152,2016-07-22,19:15,,,,,0,1,0,0
BG153,2016-07-22,23:00,,,,,2,1,0,0
BG154,2016-07-21,16:00,,,,,3,0,0,0
BG155,2016-07-21,17:25,,,,,1,0,0,0
BG156,2016-07-21,08:00,,,,,2,0,0,0
BG157,2016-07-21,22:15,,,,,3,0,0,0
BG158,2016-07-20,14:20,,,,,0,2,0,0
BG159,2016-07-20,10:30,,,,,2,0,0,0
BG160,2016-07-20,11:00,,,,,2,0,0,0
BG161,2016-07-20,20:30,,,,,2,0,0,0
BG162,2016-07-19,16:40,,,,,0,1,0,0
BG163,2016-07-19,18:00,,,,,5,1,0,0
BG164,2016-07-19,19:10,,,,,2,0,0,0
BG165,2016-07-18,07:10,,,,,2,0,0,0
BG166,2016-07-18,16:45,,,,,1,0,0,0
BG167,2016-07-18,17:25,,,,,5,0,0,0
BG168,2016-07-18,18:15,,,,,2,0,0,0
BG169,2016-07-18,13:45,,,,,1,1,0,0
BG170,2016-07-17,17:50,,,,,3,0,0,0
BG171,2016-07-16,12:30,,,,,1,2,0,0
BG172,2016-07-15,16:55,,,,,2,0,0,0
BG173,2016-07-15,07:05,,,,,4,1,0,0
BG174,2016-07-15,07:30,,,,,2,0,0,0
BG175,2016-07-15,12:15,,,,,1,1,0,0
BG176,2016-07-14,09:40,,,,,0,3,0,0
BG177,2016-07-14,16:55,,,,,1,0,0,0
BG178,2016-07-14,17:45,,,,,3,0,0,0
BG179,2016-07-14,11:35,,,,,4,0,0,0
BG180,2016-07-13,18:30,,,,,2,0,0,0
BG181,2016-07-13,10:30,,,,,2,0,0,0
BG182,2016-07-12,10:40,,,,,1,1,0,0
BG183,2016-07-12,09:15,,,,,2,0,0,0
BG184,2016-07-12,14:45,,,,,0,2,0,0
BG185,2016-07-12,16:20,,,,,2,0,0,0
BG186,2016-07-11,11:00,,,,,2,0,0,0
BG187,2016-07-11,17:00,,,,,6,0,0,0
BG188,2016-07-11,05:00,,,,,0,0,0,0
BG189,2016-07-11,12:00,,,,,1,0,0,0
BG190,2016-07-11,06:40,,,,,1,2,0,0
BG191,2016-02-16,12:15,,,,,1,0,0,0
BG192,2016-02-16,20:00,,,,,1,0,0,0
BG193,2016-02-16,11:30,,,,,2,1,0,0
BG194,2016-02-16,18:05,,,,,2,0,0,0
BG195,2016-02-16,18:40,,,,,0,2,0,0
BG196,2016-02-16,20:15,,,,,1,2,0,0
BG197,2016-02-15,07:40,,,,,1,1,0,0
BG198,2016-02-15,09:00,,,,,3,0,0,0
BG199,2016-02-15,12:15,,,,,3,0,0,0
BG200,2016-02-15,17:20,,,,,0,2,0,0
BG201,2016-02-14,07:00,,,,,1,0,0,0
BG202,2016-02-14,11:30,,,,,1,1,0,0
BG203,2016-02-14,09:45,,,,,2,0,0,0
BG204,2016-02-14,16:00,,,,,0,1,0,0
BG205,2016-02-14,20:20,,,,,3,0,0,0
BG206,2016-02-13,10:00,,,,,4,0,0,0
BG207,2016-02-12,14:56,,,,,2,0,0,0
BG208,2016-02-12,15:55,,,,,0,1,0,0
BG209,2016-02-12,18:30,,,,,2,0,0,0
BG210,2016-02-12,20:20,,,,,2,1,0,0
BG211,2016-02-12,15:45,,,,,3,0,0,0
BG212,2016-02-11,06:35,,,,,0,1,0,0
BG213,2016-02-11,07:55,,,,,1,1,0,0
BG214,2016-02-11,10:30,,,,,1,1,0,0
BG215,2016-02-11,13:30,,,,,2,2,0,0
BG216,2015-07-11,11:20,,,,,3,0,0,0
BG217,2015-07-11,18:00,,,,,1,0,0,0
BG218,2015-07-10,08:45,,,,,0,1,0,0
BG219,2015-07-10,11:30,,,,,3,1,0,0
BG220,2015-07-10,21:20,,,,,2,2,0,0
BG221,2015-07-10,05:30,,,,,1,0,0,0
BG222,2015-07-10,16:11,,,,,1,1,0,0
BG223,2015-07-09,16:00,,,,,1,2,0,0
BG224,2015-07-09,13:50,,,,,1,1,0,0
BG225,2015-07-09,16:45,,,,,1,1,0,0
BG226,2015-07-08,14:55,,,,,2,0,0,0
BG227,2015-07-07,15:15,,,,,1,1,0,0
BG228,2015-07-07,16:16,,,,,2,0,0,0
BG229,2015-07-07,17:08,,,,,1,1,0,0
BG230,2015-07-07,18:15,,,,,8,0,0,0
BG231,2015-07-06,09:00,,,,,1,1,0,0
BG232,2015-07-06,12:40,,,,,1,2,0,0
BG233,2015-07-06,14:00,,,,,1,0,0,0
BG234,2015-07-06,19:45,,,,,1,1,0,0
BG235,2015-07-05,21:00,,,,,1,0,0,0
BG236,2015-07-05,12:50,,,,,1,1,0,0
BG237,2015-07-05,17:40,,,,,5,1,0,0
BG238,2015-07-05,22:50,,,,,0,3,0,0
BG239,2015-07-04,10:13,,,,,0,0,0,0
BG240,2015-07-04,07:35,,,,,3,1,0,0
BG241,2017-12-18,21:50,,,,,2,0,0,0
BG242,2017-12-18,15:35,,,,,2,0,0,0
BG243,2017-12-18,13:40,,,,,0,1,0,0
BG244,2017-12-18,16:45,,,,,0,0,0,0
BG245,2017-12-17,18:20,,,,,1,1,0,0
BG246,2017-12-17,20:00,,,,,2,0,0,0
BG247,2017-12-16,19:45,,,,,2,1,0,0
BG248,2017-12-16,15:15,,,,,0,1,0,0
BG249,2017-12-16,03:22,,,,,1,0,0,0
BG250,2017-12-16,07:55,,,,,4,0,0,0
BG251,2017-12-15,12:30,,,,,2,0,0,0
BG252,2017-12-15,11:40,,,,,2,0,0,0
BG253,2017-12-15,12:40,,,,,1,1,0,0
BG254,2017-12-15,10:30,,,,,1,1,0,0
BG255,2017-12-15,17:50,,,,,3,0,0,0
BG256,2017-12-15,16:45,,,,,2,0,0,0
BG257,2017-12-14,14:40,,,,,3,0,0,0
BG258,2017-12-14,08:50,,,,,3,0,0,0
BG259,2017-12-14,13:00,,,,,2,0,0,0
BG260,2017-12-14,10:00,,,,,1,0,0,0
BG261,2017-12-14,08:40,,,,,1,1,0,0
BG262,2017-12-14,07:10,,,,,3,0,0,0
BG263,2017-12-14,18:15,,,,,2,0,0,0
BG264,2017-12-14,07:55,,,,,2,1,0,0
BG265,2017-12-14,12:40,,,,,1,1,0,0
BG266,2017-12-13,10:00,,,,,5,0,0,0
BG267,2017-12-13,12:00,,,,,0,2,0,0
BG268,2017-12-13,10:30,,,,,3,0,0,0
BG269,2017-12-13,17:30,,,,,4,0,0,0
BG270,2017-12-12,11:10,,,,,1,1,0,0
BG271,2017-12-12,10:44,,,,,3,0,0,0
BG272,2017-12-12,17:45,,,,,3,0,0,0
BG273,2017-12-12,07:45,,,,,1,1,0,0
BG274,2017-12-12,10:05,,,,,0,1,0,0
BG275,2017-12-12,18:15,,,,,2,0,0,0
BG276,2017-12-12,17:00,,,,,1,1,0,0
BG277,2017-12-12,16:45,,,,,4,0,0,0
BG278,2017-12-11,00:15,,,,,2,0,0,0
BG279,2017-12-11,14:35,,,,,3,0,0,0
BG280,2017-12-11,23:00,,,,,1,0,0,0
BG281,2017-12-11,13:25,,,,,2,1,0,0
BG282,2017-12-11,19:35,,,,,2,1,0,0
BG283,2017-12-10,22:45,,,,,4,2,0,0
BG284,2017-12-10,23:30,,,,,3,0,0,0
BG285,2017-12-09,11:30,,,,,1,1,0,0
BG286,2017-12-09,13:45,,,,,3,0,0,0
BG287,2017-12-09,14:40,,,,,1,0,0,0
BG288,2017-12-09,09:30,,,,,1,1,0,0
BG289,2017-12-09,11:50,,,,,0,2,0,0
BG290,2017-12-08,11:50,,,,,2,1,0,0
BG291,2017-12-07,18:28,,,,,2,0,0,0
BG292,2017-12-07,15:40,,,,,0,1,0,0
BG293,2017-12-07,17:55,,,,,1,1,0,0
BG294,2017-12-07,10:00,,,,,2,1,0,0
BG295,2017-12-07,19:00,,,,,2,0,0,0
BG296,2017-12-06,18:00,,,,,1,1,0,0
BG297,2017-12-06,07:40,,,,,1,0,0,0
BG298,2017-12-06,15:45,,,,,2,0,0,0
BG299,2017-12-05,14:00,,,,,1,1,0,0
BG300,2017-12-05,18:30,,,,,2,0,0,0
BG301,2017-12-05,20:00,,,,,4,0,0,0
BG302,2017-12-05,20:35,,,,,2,0,0,0
BG303,2017-12-04,10:00,,,,,2,0,0,0
BG304,2017-12-04,18:00,,,,,0,1,0,0
BG305,2017-12-04,23:00,,,,,2,1,0,0
BG306,2017-12-03,19:10,,,,,3,0,0,0
BG307,2017-12-03,11:00,,,,,1,0,0,0
BG308,2017-12-03,00:05,,,,,3,2,0,0
BG309,2017-12-02,12:10,,,,,1,1,0,0
BG310,2017-12-02,13:40,,,,,5,0,0,0
BG311,2017-12-02,14:30,,,,,2,0,0,0
BG312,2017-12-02,19:50,,,,,6,0,0,0
BG313,2017-12-02,21:15,,,,,4,0,0,0
BG314,2017-12-02,18:25,,,,,2,0,0,0
BG315,2017-12-02,13:15,,,,,1,0,0,0
BG316,2017-12-01,19:30,,,,,4,0,0,0
BG317,2017-12-01,08:40,,,,,0,0,0,0
BG318,2017-12-01,12:30,,,,,2,0,0,0
BG319,2017-12-01,07:45,,,,,1,1,0,0
BG320,2017-11-30,12:15,,,,,1,1,0,0
BG321,2017-11-30,09:00,,,,,1,1,0,0
BG322,2017-11-30,15:00,,,,,2,0,0,0
BG323,2017-11-30,09:30,,,,,1,0,0,0
BG324,2017-11-29,09:05,,,,,1,1,0,0
BG325,2017-11-29,07:27,,,,,1,2,0,0
BG326,2017-11-29,08:20,,,,,2,0,0,0
BG327,2017-11-29,14:00,,,,,0,1,0,0
BG328,2017-11-29,12:45,,,,,2,0,0,0
BG329,2017-11-29,18:00,,,,,1,1,0,0
BG330,2017-11-29,18:30,,,,,2,0,1,0
BG331,2017-11-29,23:45,,,,,0,0,0,0
BG332,2017-11-29,09:10,,,,,0,2,0,0
BG333,2017-11-29,19:05,,,,,1,1,0,0
BG334,2017-11-29,08:00,,,,,1,0,0,0
BG335,2017-11-29,20:10,,,,,2,1,0,0
BG336,2017-11-28,16:40,,,,,3,1,0,0
BG337,2017-11-28,22:00,,,,,2,0,0,0
BG338,2017-11-28,13:50,,,,,2,0,0,0
BG339,2017-11-28,12:35,,,,,0,2,0,0
BG340,2017-11-28,16:05,,,,,1,1,0,0
BG341,2017-11-28,16:05,,,,,2,0,0,0
BG342,2017-11-27,18:35,,,,,2,0,0,0
BG343,2017-11-27,08:30,,,,,1,1,0,0
BG344,2017-11-27,15:40,,,,,2,0,0,0
BG345,2017-11-27,16:30,,,,,2,1,0,0
BG346,2017-11-27,23:55,,,,,1,0,0,0
BG347,2017-11-27,15:50,,,,,1,1,0,0
BG348,2017-11-26,00:05,,,,,3,0,0,0
BG349,2017-11-26,12:30,,,,,2,1,0,0
BG350,2017-11-26,15:15,,,,,1,1,0,0
BG351,2017-11-25,10:20,,,,,0,1,0,0
BG352,2017-11-25,07:55,,,,,0,1,0,0
BG353,2017-11-25,19:25,,,,,5,0,0,0
BG354,2017-11-25,01:15,,,,,0,1,0,0
BG355,2017-11-25,15:30,,,,,2,0,0,0
BG356,2017-11-25,18:50,,,,,4,0,0,0
BG357,2017-11-25,22:25,,,,,1,0,0,0
BG358,2017-11-24,17:45,,,,,2,0,0,0
BG359,2017-11-24,13:00,,,,,1,0,0,0
BG360,2017-11-24,19:40,,,,,4,0,0,0
BG361,2017-11-24,12:50,,,,,0,1,0,0
BG362,2017-11-24,11:20,,,,,1,2,0,0
BG363,2017-11-24,11:00,,,,,2,0,0,0
BG364,2017-11-24,19:10,,,,,2,0,0,0
BG365,2017-11-23,14:30,,,,,1,1,0,0
BG366,2017-11-23,00:15,,,,,0,1,0,0
BG367,2017-11-23,07:46,,,,,3,0,0,0
BG368,2017-11-22,18:30,,,,,4,1,0,0
BG369,2017-11-22,18:10,,,,,2,1,0,0
BG370,2017-11-22,11:30,,,,,1,0,0,0
BG371,2017-11-22,07:15,,,,,3,0,0,0
BG372,2017-11-22,07:20,,,,,1,0,0,0
BG373,2017-11-22,10:45,,,,,3,0,0,0
BG374,2017-11-22,15:35,,,,,3,0,0,0
BG375,2017-11-21,15:00,,,,,1,0,0,0
BG376,2017-11-21,15:30,,,,,3,0,0,0
BG377,2017-11-20,12:50,,,,,1,1,0,0
BG378,2017-11-20,19:20,,,,,0,2,0,0
BG379,2017-11-20,22:15,,,,,4,0,0,0
BG380,2017-11-20,14:10,,,,,1,1,0,0
BG381,2017-11-19,12:20,,,,,0,6,0,0
BG382,2017-11-18,12:10,,,,,5,0,0,0
BG383,2017-11-18,21:45,,,,,1,0,0,0
BG384,2017-11-18,17:55,,,,,1,1,0,0
BG385,2017-11-18,11:00,,,,,2,0,0,0
BG386,2017-11-18,14:15,,,,,1,1,0,0
BG387,2017-11-18,19:05,,,,,6,0,0,0
BG388,2017-11-18,14:55,,,,,3,0,0,0
BG389,2017-11-18,19:20,,,,,2,0,0,0
BG390,2017-11-17,19:55,,,,,4,0,0,0
BG391,2017-11-17,08:00,,,,,1,0,0,0
BG392,2017-11-17,23:10,,,,,1,0,0,0
BG393,2017-11-17,16:30,,,,,4,0,0,0
BG394,2017-11-17,18:50,,,,,2,2,0,0
BG395,2017-11-17,01:35,,,,,0,0,0,0
BG396,2017-11-17,14:55,,,,,2,1,0,0
BG397,2017-11-16,11:30,,,,,1,0,1,0
BG398,2017-11-16,07:10,,,,,2,0,0,0
BG399,2017-11-16,08:40,,,,,2,1,0,0
BG400,2017-11-16,13:00,,,,,0,0,0,0
BG401,2017-11-16,18:45,,,,,1,0,1,0
BG402,2017-11-16,12:25,,,,,1,1,0,0
BG403,2017-11-15,14:00,,,,,0,1,0,0
BG404,2017-11-15,12:30,,,,,1,2,0,0
BG405,2017-11-15,15:55,,,,,0,1,0,0
BG406,2017-11-15,20:10,,,,,1,1,0,0
BG407,2017-11-15,09:50,,,,,1,1,0,0
BG408,2017-11-15,00:21,,,,,1,2,0,0
BG409,2017-11-15,17:30,,,,,2,1,0,0
BG410,2017-11-15,19:55,,,,,1,1,0,0
BG411,2017-11-15,10:00,,,,,0,1,0,0
BG412,2017-11-15,15:50,,,,,1,1,0,0
BG413,2017-11-14,18:00,,,,,1,1,0,0
BG414,2017-11-14,11:10,,,,,4,0,0,0
BG415,2017-11-14,07:45,,,,,2,0,0,0
BG416,2017-11-14,10:15,,,,,0,1,0,0
BG417,2017-11-13,23:15,,,,,1,1,0,0
BG418,2017-11-13,09:40,,,,,1,1,0,0
BG419,2017-11-13,17:20,,,,,4,0,0,0
BG420,2017-11-13,17:45,,,,,2,0,0,0
BG421,2017-11-12,19:00,,,,,2,0,0,0
BG422,2017-11-12,08:15,,,,,1,0,0,0
BG423,2017-11-12,11:15,,,,,2,0,0,0
BG424,2017-11-12,14:30,,,,,4,0,0,0
BG425,2017-11-11,15:45,,,,,4,0,0,0
BG426,2017-11-11,13:40,,,,,3,0,0,0
BG427,2017-11-10,09:30,,,,,1,0,0,0
BG428,2017-11-10,06:00,,,,,0,1,0,0
BG429,2017-11-10,16:45,,,,,2,1,0,0
BG430,2017-11-10,18:35,,,,,2,0,0,0
BG431,2017-11-10,17:20,,,,,2,0,0,0
BG432,2017-11-10,14:45,,,,,1,1,0,0
BG433,2017-11-10,08:40,,,,,1,1,0,0
BG434,2017-11-09,18:10,,,,,3,0,0,0
BG435,2017-11-09,11:00,,,,,3,0,0,0
BG436,2017-11-09,16:00,,,,,1,1,0,0
BG437,2017-11-09,08:25,,,,,2,2,0,0
BG438,2017-11-09,10:45,,,,,3,0,0,0
BG439,2017-11-09,11:30,,,,,4,0,0,0
BG440,2017-11-09,12:00,,,,,4,0,0,0
BG441,2017-11-09,15:10,,,,,3,1,0,0
BG442,2017-11-09,20:15,,,,,4,1,0,0
BG443,2017-11-08,15:45,,,,,1,1,0,0
BG444,2017-11-08,05:50,,,,,1,1,0,0
BG445,2017-11-08,19:15,,,,,3,1,0,0
BG446,2017-11-08,07:20,,,,,1,1,0,0
BG447,2017-11-08,09:00,,,,,1,2,0,0
BG448,2017-11-08,15:55,,,,,2,0,0,0
BG449,2017-11-08,07:35,,,,,2,0,0,0
BG450,2017-11-08,12:15,,,,,1,0,0,0
BG451,2017-11-07,18:00,,,,,2,0,0,0
BG452,2017-11-07,09:30,,,,,1,1,0,0
BG453,2017-11-07,17:45,,,,,1,1,0,0
BG454,2017-11-07,16:05,,,,,1,2,0,0
BG455,2017-11-07,11:00,,,,,2,0,0,0
BG456,2017-11-07,16:20,,,,,0,1,0,0
BG457,2017-11-07,17:45,,,,,1,1,0,0
BG458,2017-11-07,21:45,,,,,2,1,0,0
BG459,2017-11-06,08:50,,,,,3,0,0,0
BG460,2017-11-06,08:15,,,,,0,2,0,0
BG461,2017-11-06,10:00,,,,,1,1,0,0
BG462,2017-11-06,18:45,,,,,3,0,0,0
BG463,2017-11-05,14:30,,,,,1,0,0,0
BG464,2017-11-05,21:00,,,,,1,1,0,0
BG465,2017-11-05,16:15,,,,,4,0,0,0
BG466,2017-11-05,18:30,,,,,2,0,0,0
BG467,2017-11-05,23:30,,,,,5,0,0,0
BG468,2017-11-05,17:15,,,,,4,1,0,0
BG469,2017-11-04,09:00,,,,,3,2,0,0
BG470,2017-11-04,13:00,,,,,4,0,0,0
BG471,2017-11-04,17:55,,,,,1,2,0,0
BG472,2017-11-03,10:45,,,,,0,1,0,0
BG473,2017-11-03,12:05,,,,,1,1,0,0
BG474,2017-11-03,20:50,,,,,1,0,0,0
BG475,2017-11-03,14:30,,,,,2,0,0,0
BG476,2017-11-03,07:15,,,,,1,1,0,0
BG477,2017-11-02,11:00,,,,,2,0,0,0
BG478,2017-11-02,14:10,,,,,0,1,0,0
BG479,2017-11-02,10:50,,,,,1,1,0,0
BG480,2017-11-02,19:20,,,,,1,1,0,0
BG481,2017-11-02,11:40,,,,,2,1,0,0
BG482,2017-11-02,13:50,,,,,3,0,0,0
BG483,2017-11-02,22:45,,,,,1,3,0,0
BG484,2017-11-02,14:05,,,,,1,1,0,0
BG485,2017-11-02,07:50,,,,,1,1,0,0
BG486,2017-11-02,16:05,,,,,1,0,0,0
BG487,2017-11-02,18:45,,,,,2,0,0,0
BG488,2017-11-01,14:40,,,,,1,3,0,0
BG489,2017-11-01,15:10,,,,,6,0,0,0
BG490,2017-11-01,13:30,,,,,2,0,0,0
BG491,2017-10-31,16:30,,,,,2,0,0,0
BG492,2017-10-31,17:35,,,,,1,1,0,0
BG493,2017-10-31,09:00,,,,,2,0,0,0
BG494,2017-10-31,08:52,,,,,1,1,0,0
BG495,2017-10-31,15:30,,,,,2,0,0,0
BG496,2017-10-30,08:00,,,,,3,0,0,0
BG497,2017-10-30,12:05,,,,,1,1,0,0
BG498,2017-10-30,17:40,,,,,1,1,0,0
BG499,2017-10-30,17:00,,,,,3,0,0,0
BG500,2017-10-29,10:05,,,,,3,2,0,0
BG501,2017-10-29,16:20,,,,,1,0,0,0
BG502,2017-10-29,10:35,,,,,1,0,0,0
BG503,2017-10-29,18:20,,,,,3,0,0,0
BG504,2017-10-29,16:50,,,,,0,1,0,0
BG505,2017-10-28,13:15,,,,,3,0,0,0
BG506,2017-10-28,20:35,,,,,2,0,0,0
BG507,2017-10-28,21:30,,,,,4,0,0,0
BG508,2017-10-28,16:50,,,,,1,0,0,0
BG509,2017-10-27,08:00,,,,,2,1,0,0
BG510,2017-10-27,12:30,,,,,1,0,0,0
BG511,2017-10-27,18:20,,,,,2,1,0,0
BG512,2017-10-27,15:10,,,,,2,0,0,0
BG513,2017-10-27,23:30,,,,,2,0,0,0
BG514,2017-10-27,11:20,,,,,1,1,0,0
BG515,2017-10-26,15:45,,,,,0,1,0,0
