ID,Data,Ora,Tipo,Causa,Meteo,Visibilita,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
3655297,07-02-2018,08:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3659667,19-02-2018,19:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3664611,01-02-2018,01:30,Veicolo in marcia contro veicoli in sosta,,Sereno,Sufficiente,1,0,0,0
3664675,01-02-2018,08:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3664766,01-02-2018,08:30,Investimento di pedone,,Sereno,Buona,2,0,0,0
3664842,01-02-2018,01:15,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,1,4,0,0
3664862,01-02-2018,08:20,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3664912,01-02-2018,10:40,Tamponamento,,Nuvoloso,Buona,1,1,0,0
3664990,01-02-2018,02:45,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,1,0,0
3665107,01-02-2018,11:45,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3665177,01-02-2018,00:05,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Insufficiente,1,0,0,0
3665215,01-02-2018,13:00,Infortunio per caduta del veicolo,,Nuvoloso,Buona,1,0,0,0
3665231,01-02-2018,13:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3665288,01-02-2018,14:20,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3665344,01-02-2018,09:54,Investimento di pedone,,Nuvoloso,Buona,2,1,0,0
3665367,01-02-2018,09:00,Investimento di pedone,,Pioggia in atto,Sufficiente,1,1,0,0
3665384,01-02-2018,08:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3665397,01-02-2018,15:20,Tamponamento,,Nuvoloso,Buona,3,0,0,0
3665404,01-02-2018,09:00,Veicolo in marcia contro veicolo in sosta,,Pioggia in atto,Buona,1,0,0,0
3665407,01-02-2018,14:20,Scontro frontale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3665567,01-02-2018,16:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3665573,01-02-2018,14:50,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3665599,01-02-2018,15:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3665628,01-02-2018,17:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3665666,01-02-2018,09:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3665672,01-02-2018,10:20,Tamponamento,,Pioggia in atto,Buona,1,1,0,0
3665681,01-02-2018,16:45,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,2,0,0,0
3665750,01-02-2018,18:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3665756,01-02-2018,18:30,Investimento di pedone,,Nuvoloso,Sufficiente,1,1,0,0
3666057,01-02-2018,16:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3666067,01-02-2018,07:45,Tamponamento Multiplo,,Nuvoloso,Buona,4,0,0,0
3666071,01-02-2018,17:00,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3666078,01-02-2018,16:00,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
3666079,01-02-2018,18:30,Tamponamento,,Nuvoloso,Sufficiente,3,1,0,0
3666084,01-02-2018,21:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,5,1,0,0
3666086,01-02-2018,08:50,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3666087,01-02-2018,14:00,Scontro frontale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3666088,01-02-2018,20:15,Tamponamento,,Nuvoloso,Sufficiente,1,1,0,0
3666090,01-02-2018,13:00,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3666097,01-02-2018,08:40,Tamponamento Multiplo,,Nuvoloso,Buona,3,0,0,0
3666103,01-02-2018,14:40,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,0,1,0,0
3666113,01-02-2018,18:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3666120,01-02-2018,08:50,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,5,0,0,0
3666134,01-02-2018,19:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3666136,01-02-2018,15:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3666145,01-02-2018,18:40,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,2,0,0
3666150,01-02-2018,21:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3666151,01-02-2018,22:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3666152,02-02-2018,07:10,Tamponamento,,Pioggia in atto,Buona,3,0,0,0
3666155,01-02-2018,18:35,Scontro laterale fra veicoli in marcia,,Nuvoloso,Insufficiente,1,2,0,0
3666162,02-02-2018,02:15,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,2,1,0,0
3666163,02-02-2018,01:35,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3666164,01-02-2018,19:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3666188,02-02-2018,04:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,1,0,0,0
3666192,01-02-2018,08:30,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3666199,01-02-2018,21:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,1,2,0,0
3666202,01-02-2018,08:15,Tamponamento,,Pioggia in atto,Buona,2,0,0,0
3666244,01-02-2018,13:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3666258,01-02-2018,19:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,4,0,0,0
3666260,01-02-2018,23:50,Scontro frontale/laterale SX fra veicoli in marcia,,,,1,0,0,0
3666300,02-02-2018,08:00,Scontro frontale/laterale SX fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3666301,01-02-2018,09:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3666328,02-02-2018,08:50,Veicolo in marcia contro veicoli in sosta,,Pioggia in atto,Buona,0,1,0,0
3666363,02-02-2018,09:25,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3666372,01-02-2018,17:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Insufficiente,2,0,0,0
3666396,01-02-2018,08:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3666402,01-02-2018,09:15,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3666417,01-02-2018,18:15,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3666431,02-02-2018,02:00,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3666452,02-02-2018,09:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3666470,02-02-2018,10:43,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3666476,02-02-2018,09:15,Investimento di pedone,,Pioggia in atto,Sufficiente,0,2,0,0
3666579,02-02-2018,12:05,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3666584,02-02-2018,10:35,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3666590,02-02-2018,11:25,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3666631,02-02-2018,09:40,Infortunio per sola frenata improvvisa,,Nuvoloso,Buona,1,1,0,0
3666734,02-02-2018,13:10,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3666764,02-02-2018,09:10,Tamponamento Multiplo,,Nuvoloso,Buona,3,1,0,0
3666793,02-02-2018,09:00,Infortunio per sola frenata improvvisa,,Pioggia in atto,Sufficiente,0,1,0,0
3666830,02-02-2018,12:30,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Sufficiente,1,0,0,0
3666855,02-02-2018,15:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3666867,02-02-2018,13:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3666869,02-02-2018,09:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3666873,02-02-2018,08:30,Tamponamento,,Pioggia in atto,Buona,1,1,0,0
3666875,02-02-2018,12:30,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3666882,02-02-2018,13:45,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3666896,02-02-2018,09:00,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3666910,02-02-2018,15:30,Scontro frontale fra veicoli in marcia,,Nuvoloso,Buona,1,2,0,0
3667059,02-02-2018,16:15,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3667079,02-02-2018,10:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3667089,02-02-2018,17:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,0,0,0
3667138,02-02-2018,17:15,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3667148,02-02-2018,17:50,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,1,1,0,0
3667162,02-02-2018,07:00,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3667170,02-02-2018,11:00,Veicolo in marcia contro ostacolo fisso,,,,1,0,0,0
3667172,02-02-2018,12:00,Scontro frontale/laterale SX fra veicoli in marcia,,,,1,0,0,0
3667176,02-02-2018,16:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3667177,02-02-2018,16:40,Tamponamento Multiplo,,Sereno,Buona,4,0,0,0
3667181,02-02-2018,18:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3667183,01-02-2018,21:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,0,2,0,0
3667205,02-02-2018,08:50,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Buona,2,0,0,0
3667214,02-02-2018,11:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3667224,02-02-2018,16:10,Scontro frontale/laterale SX fra veicoli in marcia,,Pioggia in atto,Buona,1,1,0,0
3667563,03-02-2018,03:00,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Buona,2,1,0,0
3667564,02-02-2018,23:40,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,5,1,0,0
3667568,03-02-2018,00:15,Veicolo in marcia contro veicolo in sosta,,Pioggia in atto,Sufficiente,2,0,0,0
3667570,03-02-2018,03:50,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3667639,02-02-2018,18:30,Investimento di pedone,,Nuvoloso,Sufficiente,4,1,0,0
3667655,02-02-2018,15:55,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3667674,02-02-2018,16:40,Scontro frontale fra veicoli in marcia,,Sereno,Buona,4,2,0,0
3667676,02-02-2018,21:25,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3667719,02-02-2018,17:50,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
3667765,03-02-2018,10:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,0
3667790,02-02-2018,18:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3667820,03-02-2018,09:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3667830,03-02-2018,08:45,Veicolo in marcia contro veicolo in sosta,,Pioggia in atto,Buona,2,0,0,0
3667840,01-02-2018,16:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,5,0,0,0
3667858,02-02-2018,09:25,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3667861,02-02-2018,05:50,Investimento di pedone,,Nuvoloso,Insufficiente,1,1,0,0
3667903,02-02-2018,18:20,Infortunio per sola frenata improvvisa,,Nuvoloso,Buona,1,1,0,0
3667909,03-02-2018,10:00,Infortunio per sola frenata improvvisa,,Nuvoloso,Buona,2,0,0,0
3667937,03-02-2018,02:30,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Sufficiente,0,1,0,1
3667972,03-02-2018,00:30,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,1,0,0
3668011,03-02-2018,03:30,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Sufficiente,2,0,0,0
3668067,03-02-2018,03:30,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Buona,1,0,0,0
3668133,03-02-2018,07:45,Scontro frontale/laterale SX fra veicoli in marcia,,Pioggia in atto,Buona,1,1,0,0
3668145,03-02-2018,11:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3668169,02-02-2018,11:45,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3668183,02-02-2018,22:30,Veicolo in marcia contro ostacolo fisso,,,,1,0,0,0
3668204,02-02-2018,17:30,Veicolo in marcia contro veicolo fermo,,,,4,0,0,0
3668210,03-02-2018,13:30,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3668222,02-02-2018,17:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,5,0,0,0
3668226,03-02-2018,13:55,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,4,0,0,0
3668255,03-02-2018,17:20,Scontro frontale/laterale DX fra veicoli in marcia,,Vento forte,Buona,3,0,0,0
3668276,02-02-2018,13:30,Tamponamento,,Sereno,Buona,2,0,0,0
3668277,02-02-2018,20:15,Tamponamento Multiplo,,Sereno,Buona,1,2,0,0
3668279,03-02-2018,09:20,Investimento di pedone,,Nuvoloso,Buona,2,1,0,0
3668282,03-02-2018,17:00,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,2,0,0,0
3668368,03-02-2018,18:30,Tamponamento Multiplo,,Nuvoloso,Sufficiente,5,0,0,0
3668662,04-02-2018,01:50,Tamponamento Multiplo,,Nuvoloso,Buona,1,3,0,0
3668673,03-02-2018,16:55,Tamponamento,,Nuvoloso,Buona,2,1,0,0
3668678,03-02-2018,23:35,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,1,0,0,0
3668684,03-02-2018,12:15,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3668696,04-02-2018,00:45,Scontro frontale/laterale SX fra veicoli in marcia,,Pioggia in atto,Sufficiente,2,1,0,0
3668703,04-02-2018,05:15,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Sufficiente,1,0,0,0
3668727,03-02-2018,09:30,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Buona,0,0,1,0
3668778,04-02-2018,02:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3668791,03-02-2018,09:30,Tamponamento Multiplo,,Nuvoloso,Buona,3,0,0,0
3668795,04-02-2018,03:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3668807,04-02-2018,02:30,Veicolo in marcia contro veicolo in sosta,,Pioggia in atto,Buona,0,1,0,0
3668820,03-02-2018,16:50,Veicolo in marcia contro veicolo arresto,,Sereno,Buona,3,0,0,0
3668826,03-02-2018,16:40,Infortunio per sola frenata improvvisa,,Sereno,Buona,2,0,0,0
3668829,04-02-2018,05:40,Tamponamento,,Sereno,Buona,2,0,0,0
3668834,04-02-2018,03:00,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Sufficiente,3,0,0,0
3668850,04-02-2018,09:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3668854,01-02-2018,23:00,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,0,1,0,0
3668871,04-02-2018,11:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3668891,03-02-2018,19:45,Tamponamento,,Sereno,Sufficiente,2,0,0,0
3668912,04-02-2018,10:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3668935,04-02-2018,00:10,Investimento di pedone,,Pioggia in atto,Insufficiente,4,1,0,0
3669026,03-02-2018,11:00,Scontro laterale fra veicoli in marcia,,,,2,0,0,0
3669049,03-02-2018,13:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3669052,03-02-2018,18:49,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3669062,04-02-2018,00:15,Investimento di pedone,,Pioggia in atto,Sufficiente,1,1,0,0
3669066,04-02-2018,03:55,Scontro laterale fra veicoli in marcia,,,,2,0,0,0
3669095,04-02-2018,00:40,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Sufficiente,1,2,0,0
3669110,02-02-2018,12:25,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3669113,04-02-2018,03:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,6,0,0,0
3669120,04-02-2018,03:00,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3669132,04-02-2018,10:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3669166,02-02-2018,15:00,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3669170,04-02-2018,13:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3669183,02-02-2018,15:20,Tamponamento,,Sereno,Buona,1,1,0,0
3669200,02-02-2018,19:10,Tamponamento,,Nuvoloso,Sufficiente,2,0,0,0
3669201,01-02-2018,22:00,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Buona,1,0,0,0
3669204,04-02-2018,15:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3669211,02-02-2018,21:35,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,6,0,0,0
3669234,03-02-2018,12:15,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,3,0,0,0
3669257,03-02-2018,16:00,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,2,0,0,0
3669265,03-02-2018,18:10,Tamponamento,,Nuvoloso,Buona,3,0,0,0
3669276,04-02-2018,16:15,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3669277,03-02-2018,19:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,1,2,0,0
3669301,04-02-2018,03:10,Veicolo in marcia contro veicoli fermi,,Nuvoloso,Sufficiente,4,0,0,0
3669330,04-02-2018,10:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,0,4,0,0
3669651,04-02-2018,18:50,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,5,0,0,0
3669661,04-02-2018,04:50,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3669674,04-02-2018,14:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3669676,04-02-2018,12:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3669678,02-02-2018,15:15,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3669679,03-02-2018,06:40,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Buona,2,0,0,0
3669698,04-02-2018,20:15,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3669702,04-02-2018,12:28,Tamponamento,,Nebbia,Buona,3,0,0,0
3669704,04-02-2018,19:15,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3669712,02-02-2018,21:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3669713,04-02-2018,14:35,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,2,0,0,0
3669716,05-02-2018,03:00,Scontro frontale/laterale SX fra veicoli in marcia,,Pioggia in atto,Buona,1,0,0,0
3669717,04-02-2018,16:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,2,0,0,0
3669719,04-02-2018,16:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3669728,04-02-2018,17:30,Investimento di pedone,,Nuvoloso,Buona,2,2,0,0
3669731,05-02-2018,00:10,Scontro frontale fra veicoli in marcia,,Pioggia in atto,Sufficiente,0,1,0,1
3669736,03-02-2018,22:20,Scontro frontale/laterale SX fra veicoli in marcia,,Pioggia in atto,Sufficiente,1,3,0,0
3669751,02-02-2018,06:25,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3669755,04-02-2018,12:15,Investimento di pedone,,Sereno,Buona,1,1,0,0
3669760,02-02-2018,08:30,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3669761,02-02-2018,07:15,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Sufficiente,2,0,0,0
3669769,02-02-2018,10:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3669777,03-02-2018,00:40,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Sufficiente,1,0,0,0
3669778,04-02-2018,17:10,Tamponamento,,Sereno,Buona,3,0,0,0
3669787,02-02-2018,10:45,Investimento di pedone,,Nuvoloso,Sufficiente,1,1,0,0
3669789,02-02-2018,09:35,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3669793,02-02-2018,18:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3669795,02-02-2018,19:40,Investimento di pedone,,Nuvoloso,Sufficiente,1,1,0,0
3669796,02-02-2018,12:30,Tamponamento,,Sereno,Buona,1,1,0,0
3669797,02-02-2018,08:43,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,3,2,0,0
3669799,02-02-2018,18:10,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3669801,02-02-2018,21:10,Tamponamento Multiplo,,Sereno,Buona,3,0,0,0
3669803,02-02-2018,14:42,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3669804,02-02-2018,08:35,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Sufficiente,2,0,0,0
3669812,02-02-2018,15:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3669818,02-02-2018,10:35,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,2,0,0,0
3669822,03-02-2018,01:25,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Buona,1,0,0,0
3669823,04-02-2018,05:55,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Sufficiente,1,0,0,0
3669828,02-02-2018,18:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,3,0,0,0
3669829,04-02-2018,00:50,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Sufficiente,2,0,0,0
3669832,03-02-2018,12:40,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Sufficiente,2,1,0,0
3669835,03-02-2018,10:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,1,0,0
3669838,03-02-2018,11:15,Scontro frontale/laterale SX fra veicoli in marcia,,Pioggia in atto,Sufficiente,5,0,0,0
3669839,05-02-2018,04:30,Tamponamento,,Pioggia in atto,Sufficiente,2,0,0,0
3669840,03-02-2018,14:15,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3669841,02-02-2018,14:55,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3669844,03-02-2018,18:50,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3669845,02-02-2018,13:40,Tamponamento Multiplo,,Sereno,Buona,2,1,0,0
3669849,02-02-2018,17:35,Tamponamento Multiplo,,Nuvoloso,Buona,5,0,0,0
3669850,04-02-2018,04:40,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,1,0,0,0
3669851,03-02-2018,01:40,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,3,0,0,0
3669852,02-02-2018,08:45,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,4,0,0,0
3669856,03-02-2018,23:00,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Sufficiente,2,0,0,0
3669859,02-02-2018,10:10,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3669864,04-02-2018,14:15,Tamponamento,,Sereno,Buona,3,0,0,0
3669878,04-02-2018,09:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3669896,03-02-2018,06:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3669905,04-02-2018,06:50,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,2,0,0,0
3669914,03-02-2018,03:00,Veicolo in marcia contro ostacolo fisso,,,,2,0,0,0
3669919,05-02-2018,07:45,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3669925,03-02-2018,01:10,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3669929,03-02-2018,17:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3669936,03-02-2018,11:15,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Buona,1,0,0,0
3669937,03-02-2018,20:50,Tamponamento Multiplo,,,,4,0,0,0
3669938,03-02-2018,01:50,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,4,0,0,0
3669940,03-02-2018,10:00,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,0,1,0,0
3669946,03-02-2018,09:25,Investimento di pedone,,Sereno,Buona,1,1,0,0
3669948,05-02-2018,06:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3669949,03-02-2018,21:45,Investimento di pedone,,Pioggia in atto,Buona,0,3,0,0
3669950,04-02-2018,17:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,6,0,0,0
3669960,03-02-2018,15:40,Tamponamento,,Nuvoloso,Buona,1,0,0,0
3669975,04-02-2018,18:00,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,8,0,0,0
3669981,04-02-2018,18:35,Veicolo in marcia contro ostacolo accidentale,,,,2,0,0,0
3669985,04-02-2018,17:40,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,3,0,0,0
3669987,04-02-2018,01:40,Veicolo in marcia contro veicoli in sosta,,Pioggia in atto,Buona,1,0,0,0
3669991,04-02-2018,14:20,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
