ID,Data,Ora,Tipo,Causa,Meteo,Visibilita,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
3718306,07-03-2018,20:10,Veicolo in marcia contro ostacolo accidentale,,,,0,0,0,0
3718311,07-03-2018,07:00,Veicolo in marcia contro ostacolo accidentale,,,,0,1,0,0
3718313,07-03-2018,14:45,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,3,0,0,0
3718314,07-03-2018,15:20,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3718316,07-03-2018,08:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3718317,07-03-2018,09:20,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3718322,07-03-2018,05:50,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3718323,06-03-2018,16:30,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,2,0,0,0
3718324,07-03-2018,18:25,Veicolo in marcia contro veicoli in arresto,,Nuvoloso,Buona,3,0,0,0
3718330,07-03-2018,15:20,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3718333,07-03-2018,07:30,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3718339,07-03-2018,17:10,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,1,1,0,0
3718344,07-03-2018,18:30,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3718347,07-03-2018,19:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,1,0,0,0
3718351,07-03-2018,13:40,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,2,0,0,0
3718355,07-03-2018,19:00,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3718356,07-03-2018,14:10,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3718358,07-03-2018,15:15,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3718365,07-03-2018,10:45,Tamponamento,,Sereno,Buona,6,0,0,0
3718369,07-03-2018,00:59,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,1,0,0,0
3718371,07-03-2018,07:40,Tamponamento Multiplo,,Sereno,Buona,4,0,0,0
3718372,07-03-2018,10:00,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,1,0,0,0
3718374,07-03-2018,06:10,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3718376,07-03-2018,09:15,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3718379,08-03-2018,01:20,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3718380,07-03-2018,19:30,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,1,0,0,0
3718381,06-03-2018,10:35,Veicolo in marcia contro veicolo fermo,,Pioggia in atto,Sufficiente,2,0,0,0
3718382,07-03-2018,08:50,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3718384,07-03-2018,12:00,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Sufficiente,1,0,0,0
3718388,08-03-2018,05:20,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Insufficiente,1,0,0,0
3718389,07-03-2018,13:40,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3718394,07-03-2018,08:35,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3718396,07-03-2018,07:45,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,1,0,0,0
3718397,07-03-2018,06:40,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,1,0,0,0
3718402,06-03-2018,18:15,Investimento di pedone,,Pioggia in atto,Buona,2,1,0,0
3718409,07-03-2018,08:55,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,0,1,0
3718410,07-03-2018,06:11,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3718413,07-03-2018,12:40,Veicolo in marcia contro ostacolo accidentale,,,,2,0,0,0
3718422,07-03-2018,08:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3718423,07-03-2018,13:25,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3718424,07-03-2018,11:20,Investimento di pedone,,Sereno,Buona,1,1,0,0
3718427,07-03-2018,07:15,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,1,0,0,0
3718429,07-03-2018,13:26,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3718437,07-03-2018,13:15,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3718440,07-03-2018,20:15,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,2,0,0,0
3718442,07-03-2018,13:50,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,0
3718446,07-03-2018,06:25,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,1,0,0,0
3718450,07-03-2018,14:30,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,1,0,0,0
3718453,07-03-2018,19:30,Infortunio per sola frenata improvvisa,,Nuvoloso,Sufficiente,0,1,0,0
3718455,07-03-2018,19:45,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,2,0,0,0
3718459,07-03-2018,13:10,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3718462,07-03-2018,18:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3718468,07-03-2018,21:00,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Insufficiente,1,0,0,0
3718471,07-03-2018,11:30,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3718474,07-03-2018,07:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,4,0,0,0
3718492,07-03-2018,07:00,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,3,0,0,0
3718507,07-03-2018,19:30,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3718518,07-03-2018,12:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3718526,07-03-2018,16:10,Tamponamento,,Pioggia in atto,Buona,2,0,0,0
3718530,07-03-2018,09:20,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3718533,07-03-2018,10:45,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,3,0,0,0
3718548,07-03-2018,19:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3718559,08-03-2018,08:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3718560,05-03-2018,17:31,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,1,0,0,0
3718563,05-03-2018,19:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3718575,08-03-2018,08:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3718580,07-03-2018,07:45,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3718585,08-03-2018,07:20,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3718587,05-03-2018,20:20,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Sufficiente,1,0,0,0
3718592,07-03-2018,08:00,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3718610,07-03-2018,19:15,Investimento di pedone,,Nuvoloso,Sufficiente,1,1,0,0
3718615,05-03-2018,21:00,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Sufficiente,1,0,0,0
3718625,07-03-2018,09:30,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3718666,05-03-2018,20:30,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Sufficiente,1,0,0,0
3718688,07-03-2018,20:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3718701,07-03-2018,10:50,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3718709,07-03-2018,09:40,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,1,0,0,0
3718733,06-03-2018,21:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Insufficiente,1,0,0,0
3718736,07-03-2018,20:20,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,0,1,0,0
3718742,06-03-2018,08:42,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Sufficiente,1,0,0,0
3718743,07-03-2018,20:30,Investimento di pedone,,Pioggia in atto,Buona,1,1,0,0
3718746,07-03-2018,09:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,3,0,0,0
3718749,07-03-2018,10:15,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3718750,06-03-2018,08:56,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Sufficiente,1,0,0,0
3718756,07-03-2018,15:55,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3718759,07-03-2018,17:20,Investimento di pedone,,Nuvoloso,Buona,4,0,0,0
3718792,04-03-2018,20:40,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,2,0,0,0
3718793,07-03-2018,08:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3718800,07-03-2018,05:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3718803,07-03-2018,16:45,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,2,0,0,0
3718804,07-03-2018,20:45,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Sufficiente,1,0,0,0
3718806,07-03-2018,07:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3718814,07-03-2018,08:00,Tamponamento,,Sereno,Buona,2,0,0,0
3718818,08-03-2018,02:00,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Sufficiente,4,0,0,0
3718820,07-03-2018,08:20,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,1,0,0
3718827,06-03-2018,08:50,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,1,0,0,0
3718828,07-03-2018,09:50,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3718856,08-03-2018,09:25,Tamponamento,,Sereno,Buona,2,1,0,0
3718873,07-03-2018,12:30,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3718877,08-03-2018,08:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3718882,07-03-2018,10:50,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3718898,07-03-2018,12:40,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,1,0,0,0
3718902,05-03-2018,18:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3718904,06-03-2018,11:00,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,1,0,0,0
3718910,06-03-2018,10:00,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,1,0,0,0
3718914,07-03-2018,12:20,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,1,0,0,0
3718917,07-03-2018,10:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3718927,06-03-2018,10:45,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,1,1,0,0
3718942,07-03-2018,19:10,Tamponamento,,Pioggia in atto,Sufficiente,5,0,0,0
3718951,06-03-2018,17:00,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,2,0,0,0
3718961,07-03-2018,13:35,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,1,0,0
3718977,06-03-2018,20:15,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3718978,07-03-2018,14:35,Veicolo in marcia contro veicolo in sosta,,Pioggia in atto,Buona,1,0,0,0
3718998,07-03-2018,00:55,Fuoriuscita dalla sede stradale,,Nuvoloso,Insufficiente,0,3,0,0
3719008,08-03-2018,08:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3719015,07-03-2018,01:40,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Sufficiente,2,0,0,0
3719019,07-03-2018,19:20,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3719030,07-03-2018,07:17,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3719032,07-03-2018,19:30,Veicolo in marcia contro ostacolo accidentale,,,,2,0,0,0
3719035,07-03-2018,20:15,Investimento di pedone,,Pioggia in atto,Buona,1,1,0,0
3719036,07-03-2018,20:15,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3719048,07-03-2018,19:00,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,2,0,0,0
3719054,07-03-2018,19:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3719068,07-03-2018,19:45,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,1,0,0,0
3719072,07-03-2018,20:10,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3719100,07-03-2018,20:40,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3719106,07-03-2018,21:50,Tamponamento,,Nuvoloso,Sufficiente,1,1,0,0
3719109,07-03-2018,20:20,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3719113,07-03-2018,21:35,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3719115,07-03-2018,21:40,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,2,0,0,0
3719124,07-03-2018,21:30,Veicolo in marcia contro ostacolo accidentale,,,,2,0,0,0
3719146,07-03-2018,20:30,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,2,0,0,0
3719152,07-03-2018,14:10,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,2,0,0,0
3719186,06-03-2018,18:45,Investimento di pedone,,Pioggia in atto,Sufficiente,1,1,0,0
3719205,08-03-2018,12:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3719234,08-03-2018,12:10,Investimento di pedone,,Sereno,Buona,1,1,0,0
3719254,06-03-2018,17:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3719293,07-03-2018,18:45,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,0,2,0,0
3719310,08-03-2018,09:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3719313,07-03-2018,21:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3719319,07-03-2018,09:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3719325,07-03-2018,16:20,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,1,0,0,0
3719329,08-03-2018,13:05,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3719331,07-03-2018,11:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,1,0,0,0
3719333,06-03-2018,09:20,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,1,0,0,0
3719345,07-03-2018,07:45,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3719360,07-03-2018,07:50,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3719385,08-03-2018,13:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3719393,08-03-2018,07:50,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3719407,08-03-2018,09:08,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3719437,07-03-2018,18:35,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3719481,08-03-2018,06:50,Tamponamento Multiplo,,Sereno,Buona,7,0,0,0
3719496,08-03-2018,09:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3719514,07-03-2018,21:50,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3719518,08-03-2018,12:15,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,0,1,0,0
3719523,08-03-2018,08:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3719527,08-03-2018,07:45,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3719568,07-03-2018,09:30,Tamponamento Multiplo,,Nuvoloso,Buona,2,1,0,0
3719586,05-03-2018,19:30,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Buona,1,0,0,0
3719606,07-03-2018,08:30,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3719612,07-03-2018,17:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3719619,08-03-2018,07:35,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3719623,07-03-2018,14:20,Tamponamento Multiplo,,Pioggia in atto,Buona,1,2,0,0
3719624,08-03-2018,08:45,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
3719625,08-03-2018,09:25,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3719627,08-03-2018,09:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3719695,08-03-2018,12:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3719700,08-03-2018,15:50,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3719708,08-03-2018,13:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3719723,08-03-2018,13:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3719742,07-03-2018,07:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3719777,08-03-2018,16:30,Scontro frontale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3719833,08-03-2018,01:00,Veicolo in marcia contro ostacolo fisso,,,,1,0,0,0
3719847,08-03-2018,01:35,Veicolo in marcia contro ostacolo fisso,,,,1,0,0,0
3719927,08-03-2018,15:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,2,0,0
3719954,08-03-2018,13:10,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3719959,08-03-2018,15:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3719962,08-03-2018,18:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,1,0,0,0
3719969,08-03-2018,15:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3719970,08-03-2018,16:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3719986,08-03-2018,17:50,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
3720028,08-03-2018,10:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3720034,08-03-2018,09:45,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3720379,08-03-2018,08:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3720384,09-03-2018,01:50,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,1,0,0,0
3720387,08-03-2018,19:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3720388,08-03-2018,12:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3720391,08-03-2018,09:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3720392,08-03-2018,08:20,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3720397,08-03-2018,09:38,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3720406,09-03-2018,01:55,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,1,0,0,0
3720407,05-03-2018,21:40,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Insufficiente,1,0,0,0
3720409,08-03-2018,09:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3720412,08-03-2018,06:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3720415,08-03-2018,14:05,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3720416,08-03-2018,11:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3720427,08-03-2018,15:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3720432,08-03-2018,19:30,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
3720440,08-03-2018,13:20,Tamponamento,,Sereno,Buona,1,1,0,0
3720442,08-03-2018,15:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3720445,08-03-2018,21:00,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3720447,08-03-2018,20:40,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3720451,08-03-2018,13:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3720458,08-03-2018,08:35,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3720470,08-03-2018,13:45,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,0,1,0,0
3720484,08-03-2018,17:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3720497,08-03-2018,17:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3720502,08-03-2018,19:10,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3720507,08-03-2018,22:45,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,0,1,0,0
3720513,09-03-2018,02:10,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
3720521,08-03-2018,09:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3720543,08-03-2018,20:30,Tamponamento Multiplo,,Nuvoloso,Sufficiente,4,0,0,0
3720546,06-03-2018,19:40,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,1,0,0,0
3720547,08-03-2018,09:45,Tamponamento,,Sereno,Buona,2,0,0,0
3720561,08-03-2018,21:45,Veicolo in marcia contro ostacolo accidentale,,Nebbia,Insufficiente,1,0,0,0
3720571,08-03-2018,18:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Insufficiente,1,0,0,0
3720572,08-03-2018,22:45,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3720576,08-03-2018,13:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3720583,08-03-2018,11:20,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3720585,08-03-2018,17:50,Veicolo in marcia contro ostacolo accidentale,,Sereno,Insufficiente,1,0,0,0
3720588,08-03-2018,06:20,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3720599,08-03-2018,19:50,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3720605,08-03-2018,23:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3720610,08-03-2018,15:00,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3720626,08-03-2018,18:10,Veicolo in marcia contro ostacolo accidentale,,Sereno,Insufficiente,2,0,0,0
3720628,08-03-2018,10:35,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3720634,08-03-2018,16:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3720645,08-03-2018,09:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3720649,08-03-2018,15:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3720654,09-03-2018,08:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3720658,08-03-2018,23:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,4,0,0,0
3720670,08-03-2018,15:50,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3720672,09-03-2018,08:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,2,0,0
3720675,08-03-2018,14:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3720679,08-03-2018,12:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3720681,08-03-2018,09:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3720684,08-03-2018,13:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3720687,08-03-2018,09:40,Tamponamento,,Sereno,Buona,2,1,0,0
3720690,08-03-2018,12:40,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3720699,08-03-2018,16:00,Investimento di pedone,,Nebbia,Sufficiente,2,0,0,0
3720715,08-03-2018,08:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3720721,08-03-2018,07:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3720725,08-03-2018,11:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3720731,08-03-2018,21:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3720786,08-03-2018,21:05,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,4,0,0,0
3720787,06-03-2018,22:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3720808,05-03-2018,21:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,0,1,0,0
3720848,08-03-2018,15:20,Infortunio per caduta del veicolo,,Nebbia,Buona,0,1,0,0
3720853,08-03-2018,07:40,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,0,1,0,0
3720854,08-03-2018,10:50,Infortunio per sola frenata improvvisa,,Sereno,Buona,1,0,0,0
3720861,09-03-2018,01:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3720862,08-03-2018,16:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3720868,06-03-2018,16:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3720899,08-03-2018,21:35,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3720905,08-03-2018,18:15,Tamponamento Multiplo,,Sereno,Sufficiente,3,2,0,0
3720913,09-03-2018,10:25,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3720936,08-03-2018,20:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3720937,08-03-2018,16:30,Investimento di pedone,,Sereno,Buona,5,1,0,0
3720948,05-03-2018,01:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
