ID,TipoPersona,Sesso,TipoLesione
3759893,Passeggero,F,Rimandato
3759893,Passeggero,M,Rimandato
3759915,Conducente,M,Illeso
3759916,Conducente,M,Rimandato
3759926,Conducente,M,Illeso
3759926,Conducente,M,Illeso
3759926,Passeggero,F,Illeso
3759935,Conducente,M,Rimandato
3759935,Conducente,M,Rimandato
3759949,Conducente,M,Illeso
3759954,Conducente,M,Rimandato
3759959,Conducente,M,Illeso
3759959,Passeggero,F,Rimandato
3759959,Conducente,M,Illeso
3759959,Passeggero,F,Illeso
3759988,Conducente,M,Illeso
3759988,Conducente,F,Illeso
3759989,Conducente,M,Illeso
3759989,Passeggero,F,Illeso
3759989,Conducente,M,Illeso
3760002,Conducente,M,Illeso
3760002,Passeggero,M,Illeso
3760002,Conducente,M,Illeso
3760010,Conducente,M,Illeso
3760010,Conducente,M,Illeso
3760010,Passeggero,F,Rimandato
3760011,Conducente,M,Illeso
3760011,Passeggero,F,Illeso
3760011,Passeggero,M,Illeso
3760011,Conducente,M,Illeso
3760037,Conducente,M,Illeso
3760037,Passeggero,M,Illeso
3760037,Passeggero,F,Illeso
3760037,Passeggero,M,Illeso
3760039,Conducente,F,Illeso
3760039,Passeggero,M,Illeso
3760039,Passeggero,M,Illeso
3760039,Passeggero,M,Illeso
3760056,Conducente,F,Prognosi riservata
3760056,Passeggero,F,Prognosi riservata
3760062,Conducente,F,Illeso
3760062,Conducente,F,Illeso
3760078,Conducente,M,Prognosi riservata
3760112,Conducente,M,Illeso
3760127,Conducente,M,Illeso
3760127,Conducente,F,Illeso
3760131,Conducente,F,Illeso
3760131,Passeggero,M,Illeso
3760131,Conducente,M,Illeso
3760131,Passeggero,F,Illeso
3760162,Conducente,M,Illeso
3760162,Conducente,M,Illeso
3760162,Passeggero,F,Illeso
3760239,Conducente,M,Illeso
3760239,Conducente,M,Illeso
3760252,Pedone,F,Rimandato
3760252,Conducente,F,Illeso
3760252,Conducente,M,Illeso
3760252,Passeggero,F,Illeso
3760252,Passeggero,M,Illeso
3760263,Conducente,M,Illeso
3760263,Passeggero,F,Illeso
3760263,Passeggero,M,Illeso
3760263,Conducente,F,Illeso
3760263,Passeggero,M,Illeso
3760297,Conducente,M,Illeso
3760297,Conducente,M,Illeso
3760306,Conducente,M,Illeso
3760309,Conducente,F,Illeso
3760309,Conducente,M,Illeso
3760309,Passeggero,F,Illeso
3760309,Passeggero,M,Illeso
3760309,Passeggero,F,Illeso
3760320,Conducente,F,Rimandato
3760320,Conducente,F,Rifiuta cure immediate
3760320,Passeggero,F,Illeso
3760329,Conducente,F,Illeso
3760329,Conducente,M,Illeso
3760331,Conducente,M,Rifiuta cure immediate
3760331,Passeggero,F,Illeso
3760331,Conducente,M,Illeso
3760337,Conducente,F,Illeso
3760337,Conducente,M,Illeso
3760342,Conducente,M,Rifiuta cure immediate
3760342,Conducente,M,Illeso
3760345,Conducente,M,Illeso
3760345,Conducente,F,Illeso
3760346,Conducente,M,Illeso
3760346,Passeggero,F,Illeso
3760346,Conducente,M,Illeso
3760346,Passeggero,F,Illeso
3760346,Passeggero,M,Illeso
3760347,Conducente,F,Illeso
3760347,Passeggero,F,Illeso
3760347,Conducente,F,Illeso
3760361,Conducente,M,Illeso
3760361,Conducente,M,Illeso
3760366,Conducente,M,Illeso
3760366,Conducente,M,Illeso
3760414,Pedone,M,Rimandato
3760414,Conducente,M,Illeso
3760454,Conducente,M,Illeso
3760454,Passeggero,F,Illeso
3760454,Conducente,M,Rimandato
3760477,Conducente,M,Illeso
3760477,Conducente,M,Illeso
3760477,Passeggero,F,Illeso
3760552,Conducente,M,Illeso
3760552,Passeggero,F,Illeso
3760552,Conducente,M,Rimandato
3760552,Conducente,M,Illeso
3760552,Passeggero,M,Illeso
3760609,Conducente,F,Rimandato
3760611,Conducente,M,Illeso
3760611,Passeggero,F,Rifiuta cure immediate
3760611,Passeggero,F,Rimandato
3760611,Passeggero,F,Rimandato
3760611,Passeggero,M,Rifiuta cure immediate
3760611,Conducente,F,Illeso
3760612,Conducente,M,Illeso
3760612,Conducente,F,Illeso
3760619,Conducente,M,Illeso
3760619,Conducente,F,Illeso
3760676,Conducente,F,Illeso
3760676,Conducente,M,Illeso
3760676,Conducente,M,Illeso
3760679,Conducente,M,Illeso
3760679,Conducente,M,Illeso
3760682,Conducente,M,Illeso
3760682,Passeggero,F,Illeso
3760682,Passeggero,M,Illeso
3760682,Passeggero,M,Illeso
3760682,Conducente,M,Illeso
3760682,Passeggero,F,Illeso
3760682,Conducente,M,Illeso
3760682,Passeggero,F,Illeso
3760701,Pedone,F,Rimandato
3760701,Conducente,M,Illeso
3760724,Conducente,M,Rimandato
3760724,Passeggero,F,Rimandato
3760724,Conducente,M,Illeso
3760735,Pedone,F,Rimandato
3760735,Conducente,M,Illeso
3760752,Conducente,F,Illeso
3760761,Conducente,M,Illeso
3760892,Conducente,M,Illeso
3761061,Conducente,F,Illeso
3761062,Conducente,M,Illeso
3761062,Conducente,M,Illeso
3761062,Passeggero,F,Illeso
3761063,Conducente,M,Illeso
3761063,Conducente,M,Illeso
3761070,Conducente,F,Illeso
3761078,Conducente,M,Illeso
