Citta';Data;Ora;Luogo;Latitudine;Longitudine;Illesi;Feriti;Riservata;Decessi;Natura
Roma;2018-05-31;22:30;VIA PONTINA;41.805410000000002;12.45557;1;0;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-05-31;22:40;PIAZZA VITTORIO EMANUELE II;41.894629999999999;12.50244;1;1;0;0;Tamponamento
Roma;2018-05-31;23:30;VIA DI VILLA ADA;41.924300000000002;12.505509999999999;3;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-01;00:01;VIA DI VILLA TROILI;41.881740000000001;12.40685;1;0;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-06-01;00:05;PIAZZA ADRIANA;41.904910000000001;12.46716;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-06-01;00:10;VIA DEI PIOPPI;41.878210000000003;12.573650000000001;0;1;0;0;Investimento di pedone
Roma;2018-06-01;00:15;VIA PIER DELLA FRANCESCA;41.926769999999998;12.463939999999999;3;0;0;0;Tamponamento
Roma;2018-06-01;00:50;VIA DEI GELSI;41.888150000000003;12.56352;0;1;0;0;Veicolo in marcia contro veicoli in sosta
Roma;2018-06-01;01:15;VIA COLOMBA ANTONIETTI;41.890639999999998;12.471769999999999;0;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-06-01;02:00;PIAZZA DI S. MARIA MAGGIORE;41.896819999999998;12.498760000000001;1;1;0;0;Investimento di pedone
Roma;2018-06-01;03:00;VIA CRISTOFORO COLOMBO;41.8673;12.49621;3;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-01;03:30;VIA DI TORRENOVA;41.877949999999998;12.618539999999999;2;0;0;0;Veicolo in marcia contro veicoli in sosta
Roma;2018-06-01;03:45;LARGO CARLO GOLDONI;41.904559999999996;12.478949999999999;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-01;04:14;VIA DI S. GREGORIO;41.88646;12.48964;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-06-01;06:35;VIALE VATICANO;41.904260000000001;12.44868;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-01;06:45;LUNGOMARE AMERIGO VESPUCCI;41.707230000000003;12.333970000000001;1;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;07:00;LUNGOTEVERE AVENTINO;41.885539999999999;12.479010000000001;0;1;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-06-01;07:20;VIA ELENIANA;41.890349999999998;12.51468;1;2;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;07:45;VIA SOANA;41.880890000000001;12.5091;2;1;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-06-01;07:45;VIA CELIO VIBENNA;41.889189999999999;12.491860000000001;2;1;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-06-01;08:00;VIA GUIDO CALZA;41.927819999999997;12.46538;1;1;0;0;Tamponamento
Roma;2018-06-01;08:10;VIA TIBURTINA;41.908349999999999;12.534280000000001;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;08:20;VIA DEL TEMPIO DEGLI ARVALI;41.83493;12.43529;1;2;0;0;Tamponamento Multiplo
Roma;2018-06-01;08:20;VIA PRENESTINA;41.89349;12.610390000000001;2;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;08:20;VIA TARSIA;41.960189999999997;12.40685;3;1;0;0;Investimento di pedone
Roma;2018-06-01;08:20;VIA VINCENZO USSANI;41.861339999999998;12.44093;1;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;08:20;PIAZZALE ENRICO DUNANT;41.872570000000003;12.4588;1;1;0;0;Investimento di pedone
Roma;2018-06-01;08:45;VIA PO;41.914409999999997;12.495559999999999;1;1;0;0;Tamponamento
Roma;2018-06-01;08:50;VIALE DEI ROMAGNOLI;41.762929999999997;12.307370000000001;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-01;09:05;VIA APPIA PIGNATELLI;41.842239999999997;12.542299999999999;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-01;09:15;PIAZZA S. GIOVANNI BATTISTA DE LA SALLE;41.898589999999999;12.427429999999999;0;1;0;0;Ribaltamento senza urto contro ostacolo fisso
Roma;2018-06-01;09:20;PIAZZA FILATTIERA;41.958599999999997;12.517899999999999;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-06-01;10:00;VIALE DELLO SCALO S. LORENZO;41.893459999999997;12.515940000000001;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-01;10:00;VIA DELLA MAGLIANA;41.838810000000002;12.45294;1;0;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-06-01;10:00;VIA TRIONFALE;41.949890000000003;12.41323;1;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;10:10;LUNGOTEVERE IN AUGUSTA;41.907600000000002;12.474769999999999;3;0;0;0;Tamponamento Multiplo
Roma;2018-06-01;10:45;VIA DEL FORTE TIBURTINO;41.906469999999999;12.55925;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;11:00;VIALE DI TOR DI QUINTO;41.937190000000001;12.470689999999999;0;1;0;0;Tamponamento
Roma;2018-06-01;11:10;PIAZZA DEI VOCAZIONISTI;41.971969999999999;12.515650000000001;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;11:20;VIA LAURENTINA;41.822360000000003;12.479749999999999;1;2;0;0;Investimento di pedone
Roma;2018-06-01;11:35;VIA CRISTOFORO SABBADINO;41.821129999999997;12.31002;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;11:40;VIA ROVIGNO D'ISTRIA;41.89678;12.556380000000001;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;11:45;VIA TRIONFALE;41.944310000000002;12.41855;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-01;11:50;VIA DRUSO;41.881230000000002;12.49724;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;12:00;VIA ROGHUDI;41.817619999999998;12.61978;1;1;0;0;Scontro frontale fra veicoli in marcia
Roma;2018-06-01;12:15;VIA ALESSANDRO PIOLA CASELLI;41.737439999999999;12.28776;1;1;0;0;Investimento di pedone
Roma;2018-06-01;12:15;VIA DI TOR VERGATA;41.830689999999997;12.62044;1;2;0;0;Tamponamento
Roma;2018-06-01;12:30;CIRCONVALLAZIONE NOMENTANA;41.928519999999999;12.52539;4;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;12:30;VIA DELLA MAGLIANA;41.846080000000001;12.45707;5;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;12:40;VIA VITTORE CARPACCIO;41.849170000000001;12.49249;0;0;0;0;Veicolo in marcia contro veicoli in sosta
Roma;2018-06-01;12:45;VIA DI PRATOLUNGO CASILINO;41.887149999999998;12.663930000000001;1;2;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-01;12:45;VIA DI CASALOTTI;41.915860000000002;12.36849;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;12:50;VIA FRANCESCO MENZIO;41.774470000000001;12.374370000000001;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-01;13:00;VIALE PALMIRO TOGLIATTI;41.914290000000001;12.56983;2;0;0;0;Tamponamento
Roma;2018-06-01;13:30;VIA CASSIA;41.986469999999997;12.40432;2;0;0;0;Tamponamento
Roma;2018-06-01;13:30;VIA VAL D'AOSTA;41.931980000000003;12.52539;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;13:40;VIA DELLA VALLE DEI FONTANILI;41.927990000000001;12.406750000000001;2;2;0;0;Tamponamento Multiplo
Roma;2018-06-01;13:45;VIA OSTIENSE;41.846420000000002;12.4733;2;3;0;0;Tamponamento Multiplo
Roma;2018-06-01;14:00;VIA FURIO CICOGNA;41.927860000000003;12.564399999999999;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;14:10;VIA DELLA MAGLIANELLA;41.901719999999997;12.379189999999999;0;1;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-06-01;14:10;VIA DI ACQUA ACETOSA OSTIENSE;41.804839999999999;12.46733;3;0;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-06-01;14:15;VIA LUIGI LUCATELLI;41.910760000000003;12.553290000000001;2;2;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-01;14:20;VIA DELLA STAZIONE DI COLLE MATTIA;41.829250000000002;12.732900000000001;0;4;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-01;14:30;VIA GIORGIO SCALIA;41.907220000000002;12.445830000000001;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-01;14:30;VIA CRISTOFORO COLOMBO;41.830860000000001;12.469290000000001;2;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;14:40;VIA DI CASAL SELCE;41.906889999999997;12.34859;2;1;0;0;Tamponamento Multiplo
Roma;2018-06-01;14:40;VIA CASALE REDICICOLI;41.972059999999999;12.5375;2;0;0;0;Tamponamento
Roma;2018-06-01;14:45;VIA TANARO;41.918149999999997;12.501580000000001;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-01;15:04;VIA CAIO CANULEIO;41.850589999999997;12.563940000000001;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-01;15:05;VIA DEI DUE PONTI;41.965339999999998;12.4519;2;0;0;0;Veicolo in marcia contro veicoli in sosta
Roma;2018-06-01;15:10;VIA DELLA TENUTA DEL CAVALIERE;41.927410000000002;12.667770000000001;0;2;0;0;Scontro frontale fra veicoli in marcia
Roma;2018-06-01;15:15;VIA PRENESTINA;41.895000000000003;12.562989999999999;3;0;0;0;Tamponamento
Roma;2018-06-01;15:20;VIA DI ROCCA CENCIA;41.876440000000002;12.69223;1;1;0;0;Scontro frontale fra veicoli in marcia
Roma;2018-06-01;15:30;VIA DEL MARE;41.756709999999998;12.30104;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-06-01;15:40;VIA DEL CASALE DI S. BASILIO;41.943300000000001;12.570869999999999;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-01;15:40;PIAZZALE DI PONTE MILVIO;41.937480000000001;12.46663;1;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;16:00;CIRCONVALLAZIONE TUSCOLANA;41.850009999999997;12.567019999999999;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-06-01;16:00;VIA TIBURTINA;41.921439999999997;12.56453;0;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;16:05;CIRCONVALLAZIONE OSTIENSE;41.86712;12.49314;4;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-01;16:10;VIA DELLO STADIO FLAMINIO;41.927030000000002;12.472300000000001;0;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-06-01;16:25;PIAZZA DELL'ESQUILINO;41.898510000000002;12.49779;1;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;16:30;PIAZZA EUCLIDE;41.927120000000002;12.480270000000001;1;1;0;0;Investimento di pedone
Roma;2018-06-01;16:30;NUOVA CIRCONVALLAZIONE INTERNA;41.919719999999998;12.5281;2;1;0;0;Tamponamento
Roma;2018-06-01;16:45;VIA DI S. VITTORINO;41.920659999999998;12.77746;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;17:00;VIA CIPRO;41.905430000000003;12.444900000000001;3;0;0;0;Tamponamento
Roma;2018-06-01;17:00;VIA PRENESTINA;41.89349;12.610390000000001;2;0;0;0;Tamponamento
Roma;2018-06-01;17:00;VIA ETTORE FIERAMOSCA;41.891570000000002;12.52806;2;0;0;0;Veicolo in marcia contro veicolo arresto
Roma;2018-06-01;17:00;VIA ANICIO PAOLINO;41.85866;12.538500000000001;0;0;0;0;Veicolo in marcia contro veicoli in sosta
Roma;2018-06-01;17:00;VIA COLLATINA;41.895099999999999;12.56297;0;1;0;0;Investimento di pedone
Roma;2018-06-01;17:00;VIALE DEI PROMONTORI;41.735489999999999;12.29828;1;1;0;0;Investimento di pedone
Roma;2018-06-01;17:05;VIA DEI MONTI DI PRIMAVALLE;41.91395;12.414619999999999;1;1;0;0;Investimento di pedone
Roma;2018-06-01;17:10;VIA ARDEATINA;41.777589999999996;12.54134;1;3;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;17:10;VIA DEL GRANO;41.875480000000003;12.57629;3;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-01;17:15;VIA MATTIA BATTISTINI;41.916020000000003;12.418559999999999;4;0;0;0;Tamponamento Multiplo
Roma;2018-06-01;17:20;VIA DEI PRATI FISCALI;41.946599999999997;12.519349999999999;1;1;0;0;Tamponamento
Roma;2018-06-01;17:20;VIA APPIA NUOVA;41.812629999999999;12.57531;5;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;17:50;VIA LAURENTINA;41.81015;12.48527;4;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;18:00;VIA CRISTOFORO COLOMBO;41.815620000000003;12.456329999999999;3;2;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-01;18:00;VIA DI TRIGORIA;41.746310000000001;12.46307;1;0;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-06-01;18:05;PIAZZA AUGUSTO IMPERATORE;41.905180000000001;12.476749999999999;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;18:15;VIA GAVERINA;41.949919999999999;12.371449999999999;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-06-01;18:20;VIA DI CASAL BOCCONE;41.96564;12.55395;4;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;18:30;VIA TRIONFALE;41.944310000000002;12.41855;3;1;0;0;Investimento di pedone
Roma;2018-06-01;18:45;VIA ROBERTO SCOTT;41.86448;12.50254;2;2;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-06-01;18:50;VIA DI TRIGORIA;41.746310000000001;12.46307;1;0;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-06-01;18:50;CIRCONVALLAZIONE OSTIENSE;41.867420000000003;12.48448;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-01;19:17;VIA TOMMASO FORTIFIOCCA;41.870640000000002;12.52252;1;1;0;0;Investimento di pedone
Roma;2018-06-01;19:20;VIA TUSCOLANA;41.837119999999999;12.59995;2;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-01;19:30;VIALE LUIGI GUGLIELMI;41.799500000000002;12.43303;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-01;19:30;VIADOTTO DELLA MAGLIANA;41.842199999999998;12.47123;2;1;0;0;Tamponamento Multiplo
Roma;2018-06-01;19:50;VIA PORTUENSE;41.846960000000003;12.414020000000001;1;1;0;0;Tamponamento
Roma;2018-06-01;19:50;PIAZZA DI PORTA CAPENA;41.88494;12.48945;5;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;20:15;VIALE DELLE MEDAGLIE D'ORO;41.916849999999997;12.44284;1;2;0;0;Tamponamento
Roma;2018-06-01;21:10;PIAZZALE DEL VERANO;41.901330000000002;12.51951;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;21:15;VIA APPIA NUOVA;41.829509999999999;12.556789999999999;4;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-01;21:30;LUNGOTEVERE DEI SANGALLO;41.898029999999999;12.465199999999999;2;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-01;22:00;VIA ALATRI;41.893079999999998;12.557510000000001;2;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-01;22:00;VIA CRISTOFORO COLOMBO;41.775530000000003;12.39691;3;3;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-01;22:30;VIA CASILINA;41.889449999999997;12.5229;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;22:35;VIA MARTANA;41.939120000000003;12.52858;4;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-01;23:00;VIA GOITO;41.90598;12.500489999999999;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-01;23:30;VIA CRISTOFORO COLOMBO;41.815620000000003;12.456329999999999;4;2;0;0;Tamponamento Multiplo
Roma;2018-06-01;23:30;VIA DI ACQUA ACETOSA OSTIENSE;41.80639;12.465590000000001;1;0;0;0;Ribaltamento senza urto contro ostacolo fisso
Roma;2018-06-02;00:00;VIA ALESSANDRO BRISSE;41.86195;12.455500000000001;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-06-02;00:05;PIAZZA DI S. GIOVANNI IN LATERANO;41.887270000000001;12.504289999999999;2;0;0;0;Tamponamento
Roma;2018-06-02;00:30;VIA DI BOCCEA;41.922499999999999;12.372629999999999;1;0;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-06-02;00:40;VIA FILIPPO CORRIDONI;41.920990000000003;12.46035;2;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-02;01:00;VIA AURELIA;41.886220000000002;12.385350000000001;0;1;0;0;Ribaltamento senza urto contro ostacolo fisso
Roma;2018-06-02;01:10;VIA NOMENTANA;41.957889999999999;12.57281;6;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-02;02:30;VIA DI TOR S. GIOVANNI;41.98039;12.56123;0;2;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-06-02;03:50;VIA OSTIENSE;41.872399999999999;12.480029999999999;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-02;04:15;LARGO DI BOCCEA;41.901600000000002;12.42681;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-02;04:50;PORTO DI RIPA GRANDE;41.88514;12.47648;0;1;1;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-06-02;08:40;VIALE LIEGI;41.919539999999998;12.49846;2;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-02;09:00;VIA TRIPOLI;41.927930000000003;12.52237;0;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-06-02;09:00;VIA DEI CASTANI;41.88062;12.5664;4;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-02;09:00;VIA MASSA DI SAN GIULIANO;41.905819999999999;12.691879999999999;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-06-02;09:30;VIA AURELIA;41.899909999999998;12.45337;3;0;0;0;Tamponamento
Roma;2018-06-02;09:45;CORSO DUCA DI GENOVA;41.735469999999999;12.266719999999999;4;0;0;0;Tamponamento
Roma;2018-06-02;09:50;VIA DEI RAMNI;41.900329999999997;12.51383;3;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-02;10:00;VIA DEL MARE;41.819699999999997;12.436070000000001;3;0;0;0;Infortunio per caduta del veicolo
Roma;2018-06-02;11:00;VIA DI VIGNA MURATA;41.82629;12.49052;5;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-02;11:05;VIA CREMOSANO;41.782040000000002;12.3277;1;0;0;0;Veicolo in marcia contro veicoli in sosta
Roma;2018-06-02;11:30;VIA DEL FUOCO SACRO;41.8658;12.643470000000001;1;0;0;1;Investimento di pedone
Roma;2018-06-02;11:45;VIA SUVERETO;41.957360000000001;12.521890000000001;3;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-02;11:50;VIA DEL MANDRIONE;41.87594;12.53721;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-06-02;12:10;PIAZZA DEL PIGNETO;41.888959999999997;12.52291;1;1;0;0;Investimento di pedone
Roma;2018-06-02;12:45;VIA ANDREA GIOVANNI MICHELETTI;41.794150000000002;12.44637;2;0;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-06-02;12:50;VIA SAMPIERO DI BASTELICA;41.890500000000003;12.537660000000001;4;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-02;13:30;VIA DEI DUE PONTI;41.965870000000002;12.4695;0;1;0;0;Fuoriuscita dalla sede stradale
Roma;2018-06-02;13:30;VIA DELL'ACQUA VERGINE;41.89631;12.624409999999999;1;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-02;13:50;VIA ANAGNINA;41.836950000000002;12.59093;2;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-02;14:40;VIA GREGORIO ALLEGRI;41.91469;12.4955;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-02;14:40;VIA CASILINA;41.862319999999997;12.61985;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-02;14:40;VIA DEI MONTI TIBURTINI;41.91677;12.54406;1;3;0;0;Tamponamento
Roma;2018-06-02;15:07;VIA TOMMASO DA CELANO;41.871589999999998;12.51521;0;0;0;0;Infortunio per caduta del veicolo
Roma;2018-06-02;15:40;VIA CRISTOFORO COLOMBO;41.847479999999997;12.481159999999999;3;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-02;16:00;VIA TRIPOLI;41.928100000000001;12.520630000000001;5;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-02;16:00;VIA CALIMERA;41.887120000000003;12.619199999999999;5;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-02;16:30;LUNGOMARE DUILIO;41.720410000000001;12.3005;1;1;0;0;Investimento di pedone
Roma;2018-06-02;16:30;VIA DELLE ROBINIE;41.882660000000001;12.56673;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-02;17:00;VIA ALBERTO GALLI;41.77664;12.35666;1;2;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-06-02;17:15;VIALE FRANCESCO CALTAGIRONE;41.910409999999999;12.65418;1;0;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-06-02;17:15;VIA DEL FORO ITALICO;41.939909999999998;12.483750000000001;1;1;0;0;Tamponamento
Roma;2018-06-02;17:30;VIA UGO OJETTI;41.94735;12.55481;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-02;17:30;VIA CASSIA;41.988439999999997;12.40063;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-02;18:20;VIALE PALMIRO TOGLIATTI;41.881979999999999;12.57292;1;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-02;19:00;VIA CRISTOFORO COLOMBO;41.78584;12.41155;0;1;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-06-02;19:30;VIA DI VALLE PORCINA;41.783029999999997;12.370290000000001;4;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-02;19:35;LARGO SERAFINO CEVASCO;41.881599999999999;12.584490000000001;4;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-02;20:00;VIA ADIGE;41.919730000000001;12.506069999999999;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-06-02;20:45;VIA CRISTOFORO COLOMBO;41.817880000000002;12.46292;0;2;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-06-02;21:00;VIA ANTONIO CORSETO;41.921720000000001;12.41156;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-06-02;21:10;VIA OSTIENSE;41.784030000000001;12.36101;4;0;0;0;Tamponamento
Roma;2018-06-02;21:20;VIALE BEETHOVEN;41.834069999999997;12.4673;0;2;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-02;21:58;VIALE GORIZIA;41.919420000000002;12.51234;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-02;22:00;VIA LITORANEA;41.6877;12.373430000000001;2;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-06-02;22:30;VIA DEL PODERE DI S. GIUSTO;41.923369999999998;12.391629999999999;0;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-06-02;23:30;PIAZZA DI PORTA S. PAOLO;41.876899999999999;12.482010000000001;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-02;23:30;VIA GUADAGNOLO;41.947380000000003;12.53786;1;0;0;0;Veicolo in marcia contro veicoli in sosta
Roma;2018-06-02;23:55;VIALE DELLE MEDAGLIE D'ORO;41.916849999999997;12.44284;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-02;23:58;VIA DI VAL CANNUTA;41.895009999999999;12.40465;1;2;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-03;00:05;VIA FRANCESCO CARACCIOLO;41.908580000000001;12.4513;0;3;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-03;00:45;VIA CRISTOFORO COLOMBO;41.830930000000002;12.46895;3;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-03;00:50;VIA PRENESTINA;41.893259999999998;12.615320000000001;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-03;01:40;VIALE JONIO;41.943800000000003;12.546060000000001;2;0;0;0;Tamponamento
Roma;2018-06-03;02:00;VIA DI ACILIA;41.773690000000002;12.37143;4;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-03;02:00;PIAZZA PIO XI;41.893819999999998;12.43723;5;3;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-03;02:00;VIA LITORANEA;41.6877;12.373430000000001;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-03;03:10;VIA CHIANA;41.92165;12.50572;2;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-06-03;04:00;VIA DEI RUDERI DI TORRENOVA;41.867089999999997;12.60492;1;0;0;0;Veicolo in marcia contro veicoli in sosta
Roma;2018-06-03;04:30;VIA PIEVEBOVIGLIANA;41.939810000000001;12.58602;0;2;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-03;04:30;VIA DEL FORO ITALICO;41.939909999999998;12.483750000000001;1;0;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-06-03;05:50;VIA BORGHESIANA;41.869210000000002;12.673819999999999;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-06-03;06:30;VIA PONTINA;41.793259999999997;12.45186;1;0;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-06-03;08:05;VIA TUSCOLANA;41.835850000000001;12.602370000000001;2;0;0;0;Infortunio per sola frenata improvvisa
Roma;2018-06-03;09:30;VIA BORGHESIANA;41.882849999999998;12.668480000000001;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-06-03;10:00;VIA RUGGERO GIOVANNELLI;41.915750000000003;12.49436;2;1;0;0;Investimento di pedone
Roma;2018-06-03;10:15;VIALE ALESSANDRO RUSPOLI;41.787820000000004;12.34557;1;2;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-06-03;10:45;VIA CINA;41.81071;12.43188;1;3;0;0;Tamponamento
