ID,TipoPersona,Sesso,TipoLesione
3805037,Conducente,M,Rimandato
3805039,Conducente,M,Rimandato
3805039,Passeggero,F,Rimandato
3805039,Conducente,M,Rimandato
3805039,Passeggero,M,Rimandato
3805042,Conducente,M,Illeso
3805042,Conducente,M,Illeso
3805053,Conducente,F,Illeso
3805053,Conducente,M,Rifiuta cure immediate
3805060,Conducente,M,Illeso
3805060,Conducente,M,Illeso
3805065,Conducente,M,Illeso
3805065,Conducente,M,Illeso
3805076,Conducente,M,Illeso
3805076,Conducente,M,Illeso
3805078,Conducente,M,Illeso
3805078,Conducente,M,Rimandato
3805086,Conducente,F,Illeso
3805086,Conducente,M,Illeso
3805088,Conducente,M,Illeso
3805088,Conducente,M,Illeso
3805095,Passeggero,M,Illeso
3805095,Passeggero,M,Illeso
3805095,Passeggero,M,Illeso
3805095,Conducente,M,Illeso
3805095,Conducente,M,Rimandato
3805095,Conducente,M,Illeso
3805095,Passeggero,M,Illeso
3805096,Conducente,F,Rimandato
3805096,Conducente,M,Illeso
3805098,Conducente,M,Rifiuta cure immediate
3805098,Conducente,M,Illeso
3805098,Passeggero,M,Illeso
3805102,Conducente,M,Illeso
3805104,Conducente,M,Illeso
3805104,Passeggero,F,Rimandato
3805104,Conducente,M,Rimandato
3805106,Pedone,F,Rimandato
3805106,Conducente,F,Illeso
3805109,Conducente,M,Illeso
3805109,Passeggero,M,Illeso
3805118,Pedone sconosciuto,,Illeso
3805118,Conducente,M,Illeso
3805118,Passeggero,F,Illeso
3805132,Conducente,M,Rimandato
3805132,Conducente,M,Illeso
3805146,Conducente,M,Illeso
3805175,Conducente,F,Illeso
3805175,Conducente,M,Rimandato
3805191,Pedone,M,Rimandato
3805191,Conducente,M,Illeso
3805196,Conducente,F,Rimandato
3805196,Conducente,M,Illeso
3805210,Conducente,M,Illeso
3805210,Conducente,M,Illeso
3805222,Conducente,F,Illeso
3805222,Conducente,M,Illeso
3805222,Conducente,M,Illeso
3805283,Conducente,F,Illeso
3805283,Conducente,F,Illeso
3805295,Conducente,M,Illeso
3805295,Conducente,F,Rifiuta cure immediate
3805295,Conducente,M,Illeso
3805326,Conducente,M,Illeso
3805326,Conducente,M,Illeso
3805326,Conducente,F,Illeso
3805358,Conducente,,Illeso
3805358,Conducente,M,Illeso
3805376,Conducente,M,Illeso
3805424,Conducente,F,Illeso
3805424,Passeggero,M,Illeso
3805424,Conducente,F,Rimandato
3805571,Conducente,M,Illeso
3805571,Conducente,M,Illeso
3805597,Conducente,M,Rimandato
3805649,Conducente,M,Illeso
3805651,Pedone,F,Rimandato
3805651,Conducente,M,Illeso
3805696,Conducente,F,Illeso
3805697,Conducente,M,Illeso
3805697,Conducente,M,Illeso
3805697,Conducente,M,Rimandato
3805699,Conducente,M,Illeso
3805714,Conducente,M,Illeso
3805722,Conducente,M,Illeso
3805722,Conducente,M,Illeso
3805733,Conducente,M,Illeso
3805733,Conducente,F,Rimandato
3805753,Conducente,F,Illeso
3805753,Conducente,F,Illeso
3805761,Conducente,M,Illeso
3805761,Conducente,M,Illeso
3805783,Conducente,M,Illeso
3805783,Conducente,F,Rimandato
3805786,Conducente,M,Illeso
3805786,Conducente,M,Illeso
3805786,Passeggero,M,Illeso
3805981,Conducente,M,Illeso
3805981,Conducente,M,Ricoverato
3805987,Conducente,F,Illeso
3805987,Conducente,M,Illeso
3806034,Conducente,F,Rimandato
3806034,Conducente,M,Illeso
3806034,Conducente,M,Illeso
3806041,Pedone,M,Illeso
3806041,Conducente,M,Illeso
3806052,Conducente,M,Illeso
3806052,Conducente,M,Illeso
3806067,Conducente,M,Illeso
3806067,Conducente,M,Illeso
3806088,Conducente,F,Rimandato
3806088,Passeggero,F,Illeso
3806088,Conducente,M,Illeso
3806437,Conducente,F,Illeso
3806440,Conducente,M,Illeso
3806440,Passeggero,F,Illeso
3806440,Conducente,M,Rimandato
3806443,Pedone,M,Rimandato
3806443,Conducente,F,Illeso
3806443,Passeggero,F,Illeso
3806458,Conducente,M,Illeso
3806458,Passeggero,M,Illeso
3806458,Passeggero,M,Illeso
3806458,Conducente,M,Illeso
3806459,Conducente,F,Rimandato
3806459,Conducente,F,Illeso
3806459,Passeggero,F,Illeso
3806459,Passeggero,M,Illeso
3806462,Conducente,F,Illeso
3806462,Conducente,F,Illeso
3806463,Conducente,M,Rimandato
3806470,Conducente,M,Illeso
3806471,Conducente,M,Illeso
3806471,Conducente,M,Illeso
3806471,Passeggero,M,Illeso
3806471,Passeggero,M,Illeso
3806472,Conducente,F,Rimandato
3806472,Conducente,F,Rimandato
3806472,Passeggero,F,Illeso
3806478,Conducente,F,Illeso
