ID,Citta,Via,FondoStradale,Pavimentazione,Illuminazione,Coordinate
035201710160850432,Bergamo, VIA GRUMELLO all'intersezione con SVINCOLO 671,,,,"(45.6699, 9.6394)"
035201710161055433,Bergamo, VIA BORGO PALAZZO in prossimità del civico n.111,,,,"(45.6935, 9.6926)"
035201710161050434,Bergamo, VIA PORTA DIPINTA in prossimità del civico n.32/C,,,,"(45.7038, 9.6691)"
035201710151515435,Bergamo, LARGO PORTA NUOVA all'intersezione semaforizzata con VIALE PAPA GIOVANNI XXIII,,,,"(45.6941, 9.6708)"
035201710151930436,Bergamo, VIA GRUMELLO in prossimità del civico n.43,,,,"(45.6749, 9.6434)"
035201710152115437,Bergamo, VIA BASCHENIS E. all'intersezione con VIA DON L. PALAZZOLO,,,,"(45.6882, 9.6644)"
035201710151550438,Bergamo, VIA MADONNA DELLA NEVE all'intersezione con VIA MARTIRI DI CEFALONIA,,,,"(45.6959, 9.6773)"
035201710140100439,Bergamo, VIA TREMANA sottopasso circonvallazione,,,,"(45.7138, 9.6821)"
035201710141210440,Bergamo, CIRCONVALLAZIONE MUGAZZONE dir. Curno altezza cabina enel,,,,"(45.6858, 9.6843)"
035201710142300441,Bergamo, VIA COGHETTI F. in prossimità del civico n.10,,,,"(45.6924, 9.6567)"
035201710140035442,Bergamo, VIA CAMOZZI G. all'intersezione semaforizzata con LARGO PORTA NUOVA,,,,"(45.6942, 9.6708)"
035201710140755443,Bergamo, VIA CORRIDONI F. all'intersezione con VIA LEGRENZI,,,,"(45.7075, 9.691)"
035201710141540444,Bergamo, VIA ORIO poco prima r.da omonima,,,,"(45.6802, 9.6811)"
035201710142015445,Bergamo, VIA SAN GIORGIO in corrispondenza del civico n.19,,,,"(45.6872, 9.6644)"
035201710141023446,Bergamo, VIA ROVELLI in corrispondenza del civico n.30/A,,,,"(45.6908, 9.6913)"
035201710131145447,Bergamo, VIA SAN BERNARDINO all'intersezione con VIA PALAZZOLO DON LUIGI,,,,"(45.6827, 9.6622)"
035201710131330448,Bergamo, VIA SANTI MAURIZIO E FERMO in corrispondenza del palo luce n.5,,,,"(45.7014, 9.6851)"
035201710131640449,Bergamo, VIA BONOMELLI G. passaggio pedonale via Paglia,,,,"(45.6897, 9.672)"
035201710131035450,Bergamo, VIA CAMOZZI G. l.o. 50,,,,"(45.6962, 9.6746)"
035201710131200451,Bergamo, PIAZZA MATTEOTTI GIACOMO lato 4,,,,"(45.6941, 9.6694)"
035201710130115452,Bergamo, VIA BONOMELLI G. all'intersezione semaforizzata con VIALE PAPA GIOVANNI XXIII,,,,"(45.6911, 9.6742)"
035201710131900453,Bergamo, P.LE MARCONI G. in prossimità del civico n.4/D,,,,"(45.6913, 9.6756)"
035201710131350454,Bergamo, VIA SIMONCINI all'intersezione semaforizzata con VIA QUARENGHI,,,,"(45.6888, 9.6701)"
035201710121445455,Bergamo, VENTIQUATTRO MAGGIO in prossimità del civico n.41/a,,,,"(45.6952, 9.6514)"
035201710121515456,Bergamo, VIA CROCE ROSSA l.o. civico 2,,,,"(45.6924, 9.6431)"
035201710121550457,Bergamo, VIA BONO B. prossimità pensiline Sab,,,,"(45.693, 9.6794)"
035201710121045458,Bergamo, VIA PAGLIA G.G. in corrispondenza del civico n.1,,,,"(45.6926, 9.6676)"
035201710121630459,Bergamo, VIA BORGO PALAZZO all'intersezione con VIA BORGO PALAZZO,,,,"(45.6927, 9.6951)"
035201710111550460,Bergamo, VIA GLENO ingresso parcheggio,,,,"(45.6968, 9.703)"
035201710111500461,Bergamo, VIA BORGO PALAZZO in prossimità del civico n.130,,,,"(45.6926, 9.6967)"
035201710111630462,Bergamo, VIALE GIULIO CESARE in prossimità del civico n.24,,,,"(45.7105, 9.6832)"
035201710112130463,Bergamo, SS671 all'intersezione con AUTOSTRADA,,,,"(45.676, 9.6567)"
035201710110750464,Bergamo, VIA SERASSI in prossimità del civico n.17/d,,,,"(45.7031, 9.6929)"
035201710111646465,Bergamo, VIA RUGGERI DA STABELLO in corrispondenza del civico n.3,,,,"(45.7134, 9.6682)"
035201710111340466,Bergamo, SP591 poco prima sottopasso,,,,"(45.6743, 9.6854)"
035201710111800467,Bergamo, CIRCONV. PLORZANO svincolo che adduce verso la circ,,,,"(45.7134, 9.6837)"
035201710101939468,Bergamo, VIA BONO B. autolinee/pensilina 6/,,,,"(45.6921, 9.676)"
035201710101905469,Bergamo, VIA CORRIDONI F. in corrispondenza del civico n.87,,,,"(45.7109, 9.6982)"
035201710101140470,Bergamo, VIA BORGO PALAZZO all'intersezione con VIA ROVELLI,,,,"(45.6953, 9.6858)"
035201710092250471,Bergamo, S.P. 671 in prossimità della chilometrica7.4,,,,"(45.6689, 9.6659)"
035201710091845472,Bergamo, VIA LEGRENZI in corrispondenza del civico n.37,,,,"(45.7078, 9.6906)"
035201710091945473,Bergamo, VIA BROSETA in corrispondenza del civico n.114,,,,"(45.6934, 9.6475)"
035201710091455474,Bergamo, VIALE PIERRE E MARIE CURIE all'intersezione con VIA SECCHI PADRE ANGELO,,,,"(45.692, 9.6449)"
035201710090500475,Bergamo, VIA DELLE VALLI in prossimità del palo luce n.64,,,,"(45.6935, 9.6926)"
035201710091025476,Bergamo, VIA SUARDI all'intersezione semaforizzata con VIA NOLI,,,,"(45.7022, 9.6815)"
035201710091435477,Bergamo, VIA ROVELLI interno pubblico parcheggio fronte civico n. 32,,,,"(45.6932, 9.6932)"
035201710090740478,Bergamo, CARDUCCI all'intersezione con VIA LEOPARDI,,,,"(45.689, 9.6559)"
035201710092252479,Bergamo, S.P. 671 in corrispondenza della chilometrica7.4,,,,"(45.6758, 9.6715)"
035201710080650480,Bergamo, VIA SAN GIOVANNI BOSCO all'intersezione semaforizzata con VIA CARNOVALI,,,,"(45.6879, 9.6719)"
035201710081100481,Bergamo, VIA PINAMONTE DA BREMBATE all'intersezione con VIA BONO B.,,,,"(45.6942, 9.6822)"
035201710081730482,Bergamo, S.P. 671 corsia acceleraz. rot. Orio direz. Lecco,,,,"(45.6761, 9.6833)"
035201710082240483,Bergamo, VIA BORGO PALAZZO all'intersezione con VIA PIZZO RECASTELLO,,,,"(45.6927, 9.6951)"
035201710081900484,Bergamo, VIA ZAMBONATE all'intersezione semaforizzata con LARGO MEDAGLIE D'ORO,,,,"(45.6929, 9.6671)"
035201710071850485,Bergamo, ROTATORIA AUTOSTRADA all'intersezione con S.P. 671,,,,"(45.6983, 9.6773)"
035201710072250486,Bergamo, VIA TARAMELLI in corrispondenza del civico n.32,,,,"(45.6934, 9.6737)"
035201710071115487,Bergamo, VIA RUGGERI DA STABELLO all'intersezione con VIA MAIRONI DA PONTE,,,,"(45.7168, 9.6635)"
035201710071840488,Bergamo, VIA SUARDI in prossimità del civico n.56,,,,"(45.7048, 9.6853)"
035201710061550489,Bergamo, VIA MARTIN LUTHER KING  in prossimità del palo luce n.9/A,,,,"(45.6812, 9.6399)"
035201710061355490,Bergamo, VIA GRUMELLO in prossimità del civico n.43/a,,,,"(45.6735, 9.643)"
035201710060915491,Bergamo, VIA TASSIS all'intersezione con VIA SAN LORENZO,,,,"(45.705, 9.6644)"
035201710061645492,Bergamo, VIA CORRIDONI F. all'intersezione semaforizzata con VIA PAPA RATTI,,,,"(45.7091, 9.6944)"
035201710061840493,Bergamo, VIA VERDI in prossimità del civico n.7/A,,,,"(45.6981, 9.6714)"
035201710061745494,Bergamo, ROTONDA LOCATELLI PIETRO ANTONIO all'intersezione con CIRCONVALLAZIONE LEUCERIANO,,,,"(45.69, 9.6303)"
035201710051030495,Bergamo, PIAZZALE DELLA MALPENSATA entrata centrale intersezione II vialetto,,,,"(45.6871, 9.6714)"
035201710051815496,Bergamo, VIA GRUMELLO in prossimità del civico n.47,,,,"(45.6731, 9.643)"
035201710051510497,Bergamo, VIA S. GIORGIO in corrispondenza del civico n.17,,,,"(45.6874, 9.6654)"
035201710050815498,Bergamo, VIA GAVAZZENI all'intersezione semaforizzata con DON BOSCO,,,,"(45.6878, 9.6722)"
035201710050940499,Bergamo, VIA BORGO PALAZZO rotatoria con via Celadina,,,,"(45.6889, 9.7095)"
035201710050930500,Bergamo, VIA LOCATELLI in prossimità del civico n.54,,,,"(45.7002, 9.6665)"
035201710051145501,Bergamo, ROTATORIA AUTOSTRADA all'intersezione con VIA AUTOSTRADA,,,,"(45.6983, 9.6773)"
035201710041930502,Bergamo, VIA SAN BERNARDINO all'intersezione con VIA PREVITALI,,,,"(45.6863, 9.663)"
035201710041420503,Bergamo, CIRCONVALLAZIONE LEUCERIANO altezza rotatoria via Brembilla,,,,"(45.6877, 9.6303)"
035201710040810504,Bergamo, VIA PIZZO RECASTELLO all'intersezione con VIA ROVELLI,,,,"(45.6887, 9.6962)"
035201710041630505,Bergamo, VIA FURIETTI in corrispondenza del civico n.11,,,,"(45.6844, 9.6744)"
035201710041200506,Bergamo, VIA CRISPI F. in prossimità del civico n.2,,,,"(45.6949, 9.6686)"
035201710041210507,Bergamo, VIALE GIULIO CESARE in prossimità del palo luce n.15,,,,"(45.7109, 9.6835)"
035201710031555508,Bergamo, ROTATORIA CARDUCCI all'intersezione con VIA LEOPARDI,,,,"(45.689, 9.656)"
035201710031150509,Bergamo, VIA BORGO PALAZZO in corrispondenza del civico n.83/B,,,,"(45.6949, 9.6873)"
035201710031950510,Bergamo, SVINCOLO 671 all'intersezione con ROTATORIA AUTOSTRADA,,,,"(45.6764, 9.6713)"
035201710031657511,Bergamo, VIA SAN BERNARDINO inters. via Colognola ai Colli dir centro,,,,"(45.6827, 9.6622)"
035201710021410512,Bergamo, VIA ALCAINI all'intersezione con VIA BARBAROLI,,,,"(45.7197, 9.6707)"
035201710021550513,Bergamo, VIA MARTIN LUTHER KING  in corrispondenza del palo luce n.11,,,,"(45.6843, 9.6416)"
035201710022130514,Bergamo, VIA TIRABOSCHI all'intersezione semaforizzata con LARGO MEDAGLIE D'ORO,,,,"(45.6929, 9.6672)"
035201710021245515,Bergamo, VIA SPAVENTA in corrispondenza del palo luce n.1,,,,"(45.6928, 9.6672)"
035201710021120516,Bergamo, VIA SAN BERNARDINO in prossimità del civico n.56,,,,"(45.6893, 9.6634)"
035201710021110517,Bergamo, LARGO PORTA NUOVA all'intersezione semaforizzata con VIA CAMOZZI G.,,,,"(45.6942, 9.6708)"
035201710020750518,Bergamo, VIA GALIMBERTI all'intersezione con VIA GRISMONDI CLAUDIA,,,,"(45.7109, 9.6921)"
035201710012330519,Bergamo, CIRCONVALLAZIONE LEUCERIANO c/o rotonda ospedale,,,,"(45.6788, 9.6386)"
035201710011300520,Bergamo, VIA GABRIELE ROSA all'intersezione con VIA CAPITANIO B.,,,,"(45.689, 9.6913)"
035201709300830521,Bergamo, ROTATORIA AUTOSTRADA all'intersezione con SVINCOLO 671,,,,"(45.6983, 9.6773)"
035201709302010522,Bergamo, VIA MARTIRI DI CEFALONIA all'intersezione semaforizzata con VIA MAJ,,,,"(45.6951, 9.6776)"
035201709302340523,Bergamo, VIA BUTTARO all'intersezione con VIALE GIULIO CESARE,,,,"(45.7127, 9.6859)"
035201709301910524,Bergamo, CIRCONVALLAZIONE LEUCERIANO appena oltre rotonda locatelli direzione S.S.671,,,,"(45.6902, 9.6308)"
035201709302030525,Bergamo, VIA DON L. PALAZZOLO in prossimità del civico n.42,,,,"(45.6902, 9.6656)"
035201709302300526,Bergamo, VIA GRUMELLO all'intersezione semaforizzata con VIA PER CURNASCO,,,,"(45.6771, 9.6476)"
035201709300735527,Bergamo, VIA PASCOLI in corrispondenza del civico n.7,,,,"(45.6943, 9.6745)"
035201709301300528,Bergamo, VIA SAN GIORGIO all'intersezione semaforizzata con AUTOSTRADA,,,,"(45.6879, 9.6675)"
035201709291140529,Bergamo, V.LE GIULIO CESARE svincolo cir. Plorzano,,,,"(45.7124, 9.6852)"
035201709291130530,Bergamo, VIA BONOMELLI G. all'intersezione semaforizzata con VIA QUARENGHI,,,,"(45.689, 9.6705)"
035201709290835531,Bergamo, VIA GLENO corrispondenza parcheggio,,,,"(45.6949, 9.7068)"
035201709292315532,Bergamo, CIRCONVALLAZIONE MUGAZZONE in prossimità del palo luce n.12,,,,"(45.6858, 9.6843)"
035201709290850533,Bergamo, VIA DELLA DELIZIA in prossimità del civico n.3,,,,"(45.7147, 9.6909)"
035201709291545534,Bergamo, VIA LEGRENZI in corrispondenza del civico n.37,,,,"(45.7078, 9.6908)"
035201709291610535,Bergamo, VIA DIAZ all'intersezione con VIA LEGIONARI IN POLONIA,,,,"(45.6946, 9.6565)"
035201709281750536,Bergamo, VIA RUGGERI DA STABELLO altezza Piazzale Sant'Antonio da Padova,,,,"(45.7178, 9.6624)"
035201709281000537,Bergamo, PIAZZA EMANUELE FILIBERTO all'intersezione con VIA FERMI E.,,,,"(45.6729, 9.6623)"
035201709280740538,Bergamo, VIA DON GNOCCHI in corrispondenza del  Don Orione,,,,"(45.7146, 9.6948)"
035201709281530539,Bergamo, VIA BORGO PALAZZO all'intersezione semaforizzata con VIA GANDHI,,,,"(45.6922, 9.6963)"
035201709280700540,Bergamo, Circonvallazione delle Valli in prossimità del palo luce n.21,,,,"(45.7012, 9.696)"
035201709280800541,Bergamo, VIA SUARDI all'intersezione semaforizzata con VIA NOLI,,,,"(45.7022, 9.6815)"
035201709281350542,Bergamo, SS671 in corrispondenza della chilometrica6.3,,,,"(45.676, 9.6567)"
035201709271810543,Bergamo, MORONI all'intersezione con VIA FINAZZI,,,,"(45.6851, 9.6573)"
035201709271810544,Bergamo, AUTOSTRADA in prossimità del civico n.6/8,,,,"(45.687, 9.6681)"
035201709272200545,Bergamo, VIA PALAZZOLO DON LUIGI all'intersezione con VIA F.LLI CALVI,,,,"(45.69, 9.6656)"
035201709271500546,Bergamo, VIA OZANAM in prossimità del civico n.2,,,,"(45.6849, 9.6752)"
035201709261010547,Bergamo, CIRCONVALLAZIONE MUGAZZONE palo n. 20 direzione Autostrada,,,,"(45.6854, 9.6837)"
035201709261600548,Bergamo, VIA PASCOLI in prossimità del civico n.7,,,,"(45.6943, 9.6745)"
035201709261930549,Bergamo, VIA ZAMBONATE in corrispondenza del civico n.95,,,,"(45.6924, 9.6643)"
035201709261740550,Bergamo, VIA CORRIDONI F. in corrispondenza del civico n.44,,,,"(45.709, 9.6939)"
035201709251815551,Bergamo, CIRCONVALLAZIONE MUGAZZONE direzione autostrada palo 55,,,,"(45.6854, 9.6837)"
035201709251315552,Bergamo, VIA BORGO PALAZZO all'intersezione con VIA PELANDI,,,,"(45.6941, 9.6905)"
035201709251345553,Bergamo, VIA SAN BERNARDINO in corrispondenza del civico n.118,,,,"(45.6776, 9.6614)"
035201709251005554,Bergamo, VIA CORRIDONI F. in prossimità del civico n.66,,,,"(45.7054, 9.686)"
035201709251220555,Bergamo, VIA SUARDI all'intersezione semaforizzata con VIA NOLI,,,,"(45.7022, 9.6815)"
035201709251500556,Bergamo, VIA STEZZANO all'intersezione con EX SS 42,,,,"(45.667, 9.6594)"
035201709241600557,Bergamo, VIALE DELLE MURA in prossimità del civico n.7,,,,"(45.7041, 9.6569)"
035201709241430558,Bergamo, VIA MILAZZO in prossimità del civico n.5,,,,"(45.7063, 9.686)"
035201709241550559,Bergamo, VIALE VITTORIO EMANUELE II in prossimità del civico n.49/51,,,,"(45.701, 9.6658)"
035201709241140560,Bergamo, LARGO PORTA NUOVA in prossimità del civico n.15,,,,"(45.694, 9.6704)"
035201709240900561,Bergamo, PIAZZA EMANUELE FILIBERTO all'intersezione con VIA FERMI E.,,,,"(45.6731, 9.662)"
035201709241830562,Bergamo, ROTATORIA VIA PER ORIO prossimità inters. via per orio,,,,"(45.6771, 9.6857)"
035201709241540563,Bergamo, VIA SAN GIORGIO all'intersezione semaforizzata con LARGO TIRONI GIUSEPPE,,,,"(45.6868, 9.6632)"
035201709231020564,Bergamo, VIA BUTTARO all'intersezione con ROTATORIA MONTEROSSO,,,,"(45.7127, 9.6858)"
035201709231155565,Bergamo, CIRCONVALLAZIONE PALTRINIANO in prossimità del palo luce n.13,,,,"(45.6816, 9.6778)"
035201709230850566,Bergamo, Circonvallazione delle Valli in prossimità del civico n.162,,,,"(45.7008, 9.6964)"
035201709232355567,Bergamo, VIA SAN GIORGIO all'intersezione semaforizzata con VIA AUTOSTRADA,,,,"(45.688, 9.6674)"
035201709230753568,Bergamo, VIA GRUMELLO all'intersezione con VIA AI CAMPI SPINI,,,,"(45.6751, 9.6453)"
035201709231640569,Bergamo, VIA ROVELLI all'intersezione con VIA PIZZO RECASTELLO,,,,"(45.6887, 9.6962)"
035201709231920570,Bergamo, VIA BAIONI all'intersezione semaforizzata con VIA LAZZARETTO,,,,"(45.7078, 9.6765)"
035201709231120571,Bergamo, VIALE DELLE MURA all'intersezione con VIA MAYER SIMONE,,,,"(45.7022, 9.6653)"
035201709231220572,Bergamo, VIA GAVAZZENI in corrispondenza del civico n.22,,,,"(45.6886, 9.6775)"
035201709222130573,Bergamo, VIA TRE ARMI all'intersezione con VIA BORGO CANALE,,,,"(45.7056, 9.6563)"
035201709221920574,Bergamo, VIA BELLINI V. all'intersezione semaforizzata con VIA LONGUELO,,,,"(45.6964, 9.6309)"
035201709222240575,Bergamo, VIA RADINI TEDESCHI altezza curva destrorsa,,,,"(45.7117, 9.6966)"
035201709220850576,Bergamo, ROTATORIA VIA LUNGA all'intersezione con SVINCOLO 671,,,,"(45.6827, 9.6987)"
035201709222150577,Bergamo, VIA SAN GIORGIO all'intersezione semaforizzata con VIA AUTOSTRADA,,,,"(45.688, 9.6674)"
035201709212110578,Bergamo, VIA PAGLIA G.G. all'intersezione con VIA GUGLIELMO D'ALZANO,,,,"(45.6913, 9.6702)"
035201709211350579,Bergamo, VIA GLENO in corrispondenza del palo luce n.23,,,,"(45.6961, 9.7037)"
035201709210905580,Bergamo, VIA SUARDI all'intersezione semaforizzata con VIA NOLI,,,,"(45.7022, 9.6815)"
035201709211745581,Bergamo, VIA SPAVENTA all'intersezione semaforizzata con LARGO MEDAGLIE D'ORO,,,,"(45.6928, 9.6672)"
035201709201645582,Bergamo, VIA SAN GIOVANNI BOSCO sotto ponte ferroviario,,,,"(45.6889, 9.6702)"
035201709201900583,Bergamo, VIA PIZZO RECASTELLO all'intersezione con VIA ROVELLI,,,,"(45.6887, 9.6962)"
035201709201930584,Bergamo, VIA SAN GIORGIO in corrispondenza del palo luce n.10,,,,"(45.6878, 9.6668)"
035201709202310585,Bergamo, CIRCONVALLAZIONE FABRICIANO lato opposto palo luce 88,,,,"(45.7173, 9.6675)"
035201709200900586,Bergamo, CIRCONVALLAZIONE PALTRINIANO all'intersezione semaforizzata con VIA SAN GIOVANNI BOSCO,,,,"(45.6821, 9.6787)"
035201709201325587,Bergamo, VIA BONOMELLI G. in prossimità del civico n.17,,,,"(45.6891, 9.6705)"
035201709201400588,Bergamo, VIA NAZARIO SAURO in corrispondenza del civico n.18,,,,"(45.7054, 9.6776)"
035201709191025589,Bergamo, VIA DEI PARTIGIANI in corrispondenza del civico n.8,,,,"(45.6975, 9.6718)"
035201709191045590,Bergamo, Circonvallazione delle Valli in prossimità del civico n.35,,,,"(45.697, 9.6944)"
035201709191500591,Bergamo, VIA PETRARCA direzione Verdi,,,,"(45.6971, 9.6696)"
035201709190720592,Bergamo, VIALE GIULIO CESARE in corrispondenza del civico n.28,,,,"(45.7159, 9.6838)"
035201709191515593,Bergamo, VIA CARDUCCI G. all'intersezione semaforizzata con VIA MORONI GIANBATTISTA,,,,"(45.6883, 9.66)"
035201709191650594,Bergamo, CIRCONVALLAZIONE FABRICIANO in prossimità del palo luce n.82,,,,"(45.7173, 9.6675)"
035201709180810595,Bergamo, CIRCONV. PLORZANO mt. 50 oltre il palo luce nr. 20,,,,"(45.7133, 9.6835)"
035201709180730596,Bergamo, VIA ZANICA all'intersezione con VIA MOZART VOLFANGO AMEDEO,,,,"(45.6865, 9.6734)"
035201709181100597,Bergamo, CARDUCCI in corrispondenza del palo luce n.31,,,,"(45.6892, 9.6569)"
035201709181715598,Bergamo, LARGO PORTA NUOVA in corrispondenza del civico n.12,,,,"(45.6936, 9.6699)"
035201709181140599,Bergamo, VIA CARNOVALI in corrispondenza del civico n.96,,,,"(45.6876, 9.6714)"
035201709170130600,Bergamo, VIA PREVITALI in corrispondenza del civico n.11,,,,"(45.6883, 9.6627)"
035201709170230601,Bergamo, PIAZZA EMANUELE FILIBERTO in corrispondenza del civico n.2/b,,,,"(45.6727, 9.6623)"
035201709171240602,Bergamo, VIA VERDI all'intersezione semaforizzata con VIA PRADELLO,,,,"(45.6987, 9.6723)"
035201709161045603,Bergamo, Via Failoni Roberto in corrispondenza del palo luce n.96,,,,"(45.6863, 9.6317)"
035201709162335604,Bergamo, VIA CARNOVALI all'intersezione semaforizzata con VIA AUTOSTRADA,,,,"(45.686, 9.6688)"
035201709050845605,Bergamo, S.P. EX 671  km 4.5  direzione Seriate,,,,"(45.6756, 9.6492)"
035201709152030606,Bergamo, VIA GAVAZZENI all'intersezione semaforizzata con VIA EUROPA,,,,"(45.6897, 9.68)"
035201709151200607,Bergamo, VIA GRUMELLO in corrispondenza del civico n.55/A,,,,"(45.6711, 9.64)"
035201709151200608,Bergamo, V.LE GIULIO CESARE in prossimità del palo luce n.7,,,,"(45.7115, 9.6817)"
035201709151250609,Bergamo, VIA PASCOLI in corrispondenza del civico n.6,,,,"(45.6939, 9.6736)"
035201709151515610,Bergamo, VIA MASONE all'intersezione con VIALE ALBINI,,,,"(45.6994, 9.6712)"
035201709151645611,Bergamo, VIA DEI CARPINONI all'intersezione con VIA CALDARA,,,,"(45.6842, 9.6679)"
035201709141830612,Bergamo, VIA BONO B. in prossimità del civico n.2,,,,"(45.6924, 9.6777)"
035201709141430613,Bergamo, VIA BAIONI in prossimità del civico n.53,,,,"(45.7124, 9.67)"
035201709141830614,Bergamo, VIA CERASOLI F. all'intersezione con VIA DE AMICIS E.,,,,"(45.6877, 9.6556)"
035201709140700615,Bergamo, VIA PREVITALI in corrispondenza del civico n.22,,,,"(45.6889, 9.6619)"
035201709142050616,Bergamo, ROTONDA DEI MILLE in prossimità del civico n.8,,,,"(45.6956, 9.667)"
035201709141434617,Bergamo, VIA BATTISTI C. all'intersezione semaforizzata con PIAZZALE OBERDAN GUGLIELMO,,,,"(45.7039, 9.6777)"
035201709131937618,Bergamo, VIA TRE ARMI in prossimità del palo luce n.5,,,,"(45.703, 9.6593)"
035201709131305619,Bergamo, VIA F.LLI BANDIERA all'intersezione con VIA DELLE ROSE,,,,"(45.6758, 9.637)"
035201709131015620,Bergamo, VIALE ROMA altezza passaggio pedonale Torre dei caduti,,,,"(45.6955, 9.6692)"
035201709131635621,Bergamo, VIA SAN BERNARDINO in corrispondenza del civico n.104,,,,"(45.6801, 9.6618)"
035201709120800622,Bergamo, VIA GAVAZZENI in corrispondenza del civico n.21/A,,,,"(45.6893, 9.6793)"
035201709122135623,Bergamo, VIA GRUMELLO area di servizio Esso,,,,"(45.6744, 9.6445)"
035201709111345624,Bergamo, Circonvallazione delle Valli direz. l.go Decorati al Valor Civile,,,,"(45.699, 9.6958)"
035201709110930625,Bergamo, VIA CALVETTI lato opposto civ.39,,,,"(45.6843, 9.6538)"
035201709111030626,Bergamo, VIA MADONNA DEL BOSCO in prossimità dell'acquedotto,,,,"(45.7036, 9.6289)"
035201709111748627,Bergamo, VIA PIATTI all'intersezione semaforizzata con VIA NICOLO' TOMMASEO,,,,"(45.6915, 9.6878)"
035201709111710628,Bergamo, CANIANA altezza entrata Universita,,,,"(45.6865, 9.6617)"
035201709110000629,Bergamo, VIA LORETO in corrispondenza del civico n.38,,,,"(45.6913, 9.6473)"
035201709111530630,Bergamo, ROTATORIA AUTOSTRADA all'intersezione con RACCORDO CASELLI AUTOSTRADA,,,,"(45.6983, 9.6773)"
035201709101620631,Bergamo, VIA SAN BERNARDINO all'intersezione con VIA BASCHENIS E.,,,,"(45.6884, 9.6631)"
035201709102025632,Bergamo, S.P. 671 dir. Curno uscita Curnasco,,,,"(45.6756, 9.6482)"
035201709092315633,Bergamo, LARGO TIRONI GIUSEPPE all'intersezione con ROTATORIA SAN BERNARDINO,,,,"(45.6869, 9.6629)"
035201709091500634,Bergamo, VIA ISABELLO in corrispondenza del civico n.9,,,,"(45.6866, 9.6896)"
035201709091925635,Bergamo, VIA CARDUCCI G. all'intersezione con L.GO TIRONI,,,,"(45.6867, 9.6626)"
035201709092025636,Bergamo, VIA SAN BERNARDINO all'intersezione semaforizzata con VIA SPINO,,,,"(45.6846, 9.6625)"
035201709080915637,Bergamo, SAN ALESSANDRO in corrispondenza del civico n.10,,,,"(45.6939, 9.6641)"
035201709081645638,Bergamo, VIA MORONI GIANBATTISTA all'intersezione con VIA DEI CANIANA,,,,"(45.6851, 9.6573)"
035201709081915639,Bergamo, VIA BATTISTI C. all'intersezione semaforizzata con VIA SAN GIOVANNI,,,,"(45.7016, 9.6779)"
035201709081150640,Bergamo, VIA BATTISTI C. in corrispondenza del civico n.5,,,,"(45.7035, 9.6775)"
035201709082030641,Bergamo, ROTATORIA AUTOSTRADA all'intersezione con VIA AUTOSTRADA,,,,"(45.6776, 9.6684)"
035201709082110642,Bergamo, VIA SAN GIORGIO all'intersezione semaforizzata con AUTOSTRADA,,,,"(45.688, 9.6674)"
035201709081130643,Bergamo, PIAZZALE TIRABOSCHI ENRICO area parcheggio,,,,"(45.7028, 9.678)"
035201709081900644,Bergamo, VIA BAIONI in corrispondenza del civico n.30/A,,,,"(45.7085, 9.6743)"
035201709071720645,Bergamo, VIA BORGO PALAZZO in corrispondenza del civico n.80,,,,"(45.696, 9.6837)"
035201709071115646,Bergamo, VIA BORGO PALAZZO in prossimità del civico n.177,,,,"(45.6914, 9.699)"
035201709071700647,Bergamo, VIA PITENTINO in corrispondenza del civico n.10,,,,"(45.7026, 9.6783)"
035201709071855648,Bergamo, VIA ZANICA in corrispondenza del palo luce n.37,,,,"(45.6785, 9.6727)"
035201709061035649,Bergamo, S.P. 671 all'intersezione con ROTATORIA VIA PER ORIO,,,,"(45.6764, 9.6848)"
035201709060920650,Bergamo, ROTATORIA CARDUCCI all'intersezione con VIA LEOPARDI,,,,"(45.6983, 9.6773)"
035201709060820651,Bergamo, VIA DIAZ all'intersezione con VIA NULLO,,,,"(45.6944, 9.6592)"
035201709061230652,Bergamo, VIA SAN BERNARDINO in prossimità del civico n.l.o. 43,,,,"(45.6895, 9.6632)"
035201709061720653,Bergamo, VIA STEZZANO rotatoria con bretella 671,,,,"(45.6667, 9.6591)"
035201709062150654,Bergamo, AUTOSTRADA all'intersezione semaforizzata con VIA CARNOVALI,,,,"(45.6898, 9.6685)"
035201709061825655,Bergamo, VIA QUARENGHI in corrispondenza del civico n.58,,,,"(45.6891, 9.6701)"
035201709061500656,Bergamo, VIA RUGGERI DA STABELLO in corrispondenza del civico n.55/B,,,,"(45.7202, 9.66)"
035201709061715657,Bergamo, VIA STEZZANO rotatoria con bretella 671,,,,"(45.6668, 9.6591)"
035201709051925658,Bergamo, VIA CORRIDONI F. all'intersezione con VIA GUSMINI,,,,"(45.7109, 9.6976)"
035201709052350659,Bergamo, VIALE PAPA GIOVANNI XXIII all'intersezione semaforizzata con VIA PALEOCAPA,,,,"(45.6924, 9.6727)"
035201709051510660,Bergamo, VIA PALMA IL VECCHIO in corrispondenza del civico n.10/f,,,,"(45.6901, 9.6605)"
035201706241950661,Bergamo, MORONI in corrispondenza del civico n.190,,,,"(45.6887, 9.6605)"
035201709051620662,Bergamo, VIA DEI CANIANA all'intersezione con MORONI,,,,"(45.6852, 9.6574)"
035201709051620663,Bergamo, VIA GRUMELLO all'intersezione con VIA TADINO,,,,"(45.6735, 9.6434)"
